Year Quarter.no SMS.area Predator.no Size.model Predator.length.class Predator.length Predator.length.mean Predator.weight Predator.size Predator.available.food Diri.p Diri.sum.p Diri.like Prey.no  Prey.length.class Prey.length.mean Prey.weight Prey.size N.haul N.samples stomcon  stomcon.hat Residual L.N.bar Prey.avail Prey.avail.part Suit Stom.var obj.contrib stom.input stom.used.all stom.used.like stom.used.avail stom.used.prey 
1987 3 1 18 0 15 200 177 0.0439735 0.0439735 2.54591e+006 1.62938 15.8684 -6.86094 23 9 55 0.0014 0.00170214 96 96 0.00771754 0.102681 -0.0949638 1.28743e+006 261417 1277.31 0.582877 0.00546217 0 0.00512243 1 1 1 1
1987 3 1 18 0 15 200 177 0.0439735 0.0439735 2.54591e+006 1.62938 15.8684 -6.86094 23 10 66 0.00232 0.00295554 96 96 0 0 0 8.29711e+006 0 14293.6 0.582877 0 0 1e-006 1 0 1 1
1987 3 1 18 0 15 200 177 0.0439735 0.0439735 2.54591e+006 1.62938 15.8684 -6.86094 23 11 77 0.00356 0.00471251 96 96 0 0 0 2.39852e+007 0 65882.7 0.582877 0 0 1e-006 1 0 1 1
1987 3 1 18 0 15 200 177 0.0439735 0.0439735 2.54591e+006 1.62938 15.8684 -6.86094 23 12 88 0.00515 0.00705935 96 96 0 0 0 2.65127e+007 0 109093 0.582877 0 0 1e-006 1 0 1 1
1987 3 1 18 0 15 200 177 0.0439735 0.0439735 2.54591e+006 1.62938 15.8684 -6.86094 23 13 110 0.00954 0.0138696 96 96 0 0 0 8.76651e+006 0 70870.6 0.582877 0 0 0.00192784 1 0 1 1
1987 3 1 18 0 15 200 177 0.0439735 0.0439735 2.54591e+006 1.88271 15.8684 -6.86094 24 9 55 0.00143 0.00144123 96 96 0.0744728 0.118645 -0.0441727 1.00778e+007 302060 5160.3 0.355283 0.0061991 0 0.0008639 1 1 1 1
1987 3 1 18 0 15 200 177 0.0439735 0.0439735 2.54591e+006 1.88271 15.8684 -6.86094 24 10 66 0.0024 0.00253184 96 96 0 0 0 2.86256e+007 0 25749.3 0.355283 0 0 0.00439157 1 0 1 1
1987 3 1 18 0 15 200 177 0.0439735 0.0439735 2.54591e+006 1.88271 15.8684 -6.86094 24 11 77 0.00372 0.00407688 96 96 0 0 0 6.70328e+007 0 97093.4 0.355283 0 0 0.0101564 1 0 1 1
1987 3 1 18 0 15 200 177 0.0439735 0.0439735 2.54591e+006 1.88271 15.8684 -6.86094 24 12 88 0.00544 0.00615952 96 96 0 0 0 2.37783e+007 0 52035.6 0.355283 0 0 0.00771945 1 0 1 1
1987 3 1 18 0 15 200 177 0.0439735 0.0439735 2.54591e+006 1.88271 15.8684 -6.86094 24 13 110 0.01025 0.0122754 96 96 0 0 0 2.79785e+007 0 122022 0.355283 0 0 0.0449314 1 0 1 1
1987 3 1 18 0 16 250 218 0.0812304 0.0812304 3.02023e+006 6.24115 17.6255 -5.90453 0 0 -1 -1 9999 106 106 0.201335 0.354098 -0.152764 -1 1.06946e+006 1.06946e+006 1.06946 0.0122796 0 0.201335 1 1 1 1
1987 3 1 18 0 16 250 218 0.0812304 0.0812304 3.02023e+006 0.582298 17.6255 -5.90453 18 9 55 0.00192 0.00140596 106 106 0.0561011 0.0330373 0.0230638 495209 99780.1 972.267 1.39644 0.00171517 0 0.0158176 1 1 1 1
1987 3 1 18 0 16 250 218 0.0812304 0.0812304 3.02023e+006 0.582298 17.6255 -5.90453 18 10 66 0.00312 0.00240553 106 106 0 0 0 2.01991e+006 0 6785.22 1.39644 0 0 0.0153591 1 0 1 1
1987 3 1 18 0 16 250 218 0.0812304 0.0812304 3.02023e+006 0.582298 17.6255 -5.90453 18 11 77 0.00471 0.00378799 106 106 0 0 0 4.17021e+006 0 22059.2 1.39644 0 0 0.0160998 1 0 1 1
1987 3 1 18 0 16 250 218 0.0812304 0.0812304 3.02023e+006 0.582298 17.6255 -5.90453 18 12 88 0.00672 0.00561345 106 106 0 0 0 8.92521e+006 0 69963.4 1.39644 0 0 0.00882464 1 0 1 1
1987 3 1 18 0 16 250 218 0.0812304 0.0812304 3.02023e+006 0.0160207 17.6255 -5.90453 19 11 77 0.0049 0.00391823 106 106 0.00208186 0.000908953 0.00117291 299471 2745.25 2745.25 2.33957 4.87572e-005 0 0.00208186 1 1 1 1
1987 3 1 18 0 16 250 218 0.0812304 0.0812304 3.02023e+006 3.18931 17.6255 -5.90453 21 11 77 0.00638 0.00407688 106 106 0.0407409 0.180949 -0.140208 598778 546507 1112.24 0.455622 0.00795719 0 0.00422186 1 1 1 1
1987 3 1 18 0 16 250 218 0.0812304 0.0812304 3.02023e+006 3.18931 17.6255 -5.90453 21 12 88 0.00912 0.00615952 106 106 0 0 0 5.97878e+006 0 16778.9 0.455622 0 0 0.00827047 1 0 1 1
1987 3 1 18 0 16 250 218 0.0812304 0.0812304 3.02023e+006 3.18931 17.6255 -5.90453 21 13 110 0.01659 0.0122754 106 106 0 0 0 5.31419e+007 0 297221 0.455622 0 0 0.0253054 1 0 1 1
1987 3 1 18 0 16 250 218 0.0812304 0.0812304 3.02023e+006 3.18931 17.6255 -5.90453 21 14 165 0.04915 0.0429764 106 106 0 0 0 1.18173e+007 0 231395 0.455622 0 0 0.00294319 1 0 1 1
1987 3 1 18 0 16 250 218 0.0812304 0.0812304 3.02023e+006 3.48075 17.6255 -5.90453 22 11 77 0.00172 0.00227835 106 106 0.409748 0.197484 0.212263 6.78946e+007 596447 22912.4 0.148121 0.008509 0 0.0684424 1 1 1 1
1987 3 1 18 0 16 250 218 0.0812304 0.0812304 3.02023e+006 3.48075 17.6255 -5.90453 22 12 88 0.00251 0.00354939 106 106 0 0 0 1.36198e+008 0 71604.6 0.148121 0 0 0.00099041 1 0 1 1
1987 3 1 18 0 16 250 218 0.0812304 0.0812304 3.02023e+006 3.48075 17.6255 -5.90453 22 13 110 0.0047 0.00744552 106 106 0 0 0 2.39493e+008 0 264121 0.148121 0 0 0.282077 1 0 1 1
1987 3 1 18 0 16 250 218 0.0812304 0.0812304 3.02023e+006 3.48075 17.6255 -5.90453 22 14 165 0.01476 0.02861 106 106 0 0 0 5.61169e+007 0 237808 0.148121 0 0 0.0582382 1 0 1 1
1987 3 1 18 0 16 250 218 0.0812304 0.0812304 3.02023e+006 2.35051 17.6255 -5.90453 23 9 55 0.0014 0.00170214 106 106 0.245265 0.133358 0.111907 1.28743e+006 402773 1277.31 0.582877 0.00620516 0 0.0252968 1 1 1 1
1987 3 1 18 0 16 250 218 0.0812304 0.0812304 3.02023e+006 2.35051 17.6255 -5.90453 23 10 66 0.00232 0.00295554 106 106 0 0 0 8.29711e+006 0 14293.6 0.582877 0 0 0.00455691 1 0 1 1
1987 3 1 18 0 16 250 218 0.0812304 0.0812304 3.02023e+006 2.35051 17.6255 -5.90453 23 11 77 0.00356 0.00471251 106 106 0 0 0 2.39852e+007 0 65882.7 0.582877 0 0 0.0289653 1 0 1 1
1987 3 1 18 0 16 250 218 0.0812304 0.0812304 3.02023e+006 2.35051 17.6255 -5.90453 23 12 88 0.00515 0.00705935 106 106 0 0 0 2.65127e+007 0 109093 0.582877 0 0 0.00323419 1 0 1 1
1987 3 1 18 0 16 250 218 0.0812304 0.0812304 3.02023e+006 2.35051 17.6255 -5.90453 23 13 110 0.00954 0.0138696 106 106 0 0 0 8.76651e+006 0 70870.6 0.582877 0 0 0.158824 1 0 1 1
1987 3 1 18 0 16 250 218 0.0812304 0.0812304 3.02023e+006 2.35051 17.6255 -5.90453 23 14 165 0.02925 0.0473155 106 106 0 0 0 5.12548e+006 0 141356 0.582877 0 0 0.0243877 1 0 1 1
1987 3 1 18 0 16 250 218 0.0812304 0.0812304 3.02023e+006 1.76543 17.6255 -5.90453 24 9 55 0.00143 0.00144123 106 106 0.0447287 0.100164 -0.055435 1.00778e+007 302517 5160.3 0.355283 0.00483912 0 0.00171343 1 1 1 1
1987 3 1 18 0 16 250 218 0.0812304 0.0812304 3.02023e+006 1.76543 17.6255 -5.90453 24 10 66 0.0024 0.00253184 106 106 0 0 0 2.86256e+007 0 25749.3 0.355283 0 0 0.00031638 1 0 1 1
1987 3 1 18 0 16 250 218 0.0812304 0.0812304 3.02023e+006 1.76543 17.6255 -5.90453 24 11 77 0.00372 0.00407688 106 106 0 0 0 6.70328e+007 0 97093.4 0.355283 0 0 0.0085388 1 0 1 1
1987 3 1 18 0 16 250 218 0.0812304 0.0812304 3.02023e+006 1.76543 17.6255 -5.90453 24 12 88 0.00544 0.00615952 106 106 0 0 0 2.37783e+007 0 52035.6 0.355283 0 0 0.00790145 1 0 1 1
1987 3 1 18 0 16 250 218 0.0812304 0.0812304 3.02023e+006 1.76543 17.6255 -5.90453 24 13 110 0.01025 0.0122754 106 106 0 0 0 2.79785e+007 0 122022 0.355283 0 0 0.024312 1 0 1 1
1987 3 1 18 0 16 250 218 0.0812304 0.0812304 3.02023e+006 1.76543 17.6255 -5.90453 24 14 165 0.03243 0.0429764 106 106 0 0 0 29931.7 0 457.02 0.355283 0 0 0.0019466 1 0 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 3.98927 13.057 -6.73604 0 0 -1 -1 9999 80 80 0.196564 0.305528 -0.108965 -1 917328 917328 0.917328 0.0150943 0 0.196564 1 1 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 0.965835 13.057 -6.73604 18 9 55 0.00192 0.00140596 80 80 0.0157258 0.0739708 -0.058245 495209 222092 972.267 1.39644 0.00487297 0 0.00353112 1 1 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 0.965835 13.057 -6.73604 18 10 66 0.00312 0.00240553 80 80 0 0 0 2.01991e+006 0 6785.22 1.39644 0 0 0.00620815 1 0 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 0.965835 13.057 -6.73604 18 11 77 0.00471 0.00378799 80 80 0 0 0 4.17021e+006 0 22059.2 1.39644 0 0 0.00216672 1 0 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 0.965835 13.057 -6.73604 18 12 88 0.00672 0.00561345 80 80 0 0 0 8.92521e+006 0 69963.4 1.39644 0 0 0.00063336 1 0 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 0.965835 13.057 -6.73604 18 13 110 0.01218 0.0108315 80 80 0 0 0 8.08648e+006 0 122312 1.39644 0 0 0.00318644 1 0 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 0.0119385 13.057 -6.73604 19 11 77 0.0049 0.00391823 80 80 0.0020821 0.000914341 0.00116776 299471 2745.25 2745.25 2.33957 6.49859e-005 0 0.0020821 1 1 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 2.37665 13.057 -6.73604 21 11 77 0.00638 0.00407688 80 80 0.0935347 0.182022 -0.0884868 598778 546507 1112.24 0.455622 0.0105919 0 0.0160603 1 1 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 2.37665 13.057 -6.73604 21 12 88 0.00912 0.00615952 80 80 0 0 0 5.97878e+006 0 16778.9 0.455622 0 0 0.0008456 1 0 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 2.37665 13.057 -6.73604 21 13 110 0.01659 0.0122754 80 80 0 0 0 5.31419e+007 0 297221 0.455622 0 0 0.0699873 1 0 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 2.37665 13.057 -6.73604 21 14 165 0.04915 0.0429764 80 80 0 0 0 1.18173e+007 0 231395 0.455622 0 0 0.00664144 1 0 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 2.6481 13.057 -6.73604 22 9 55 0.00067 0.000745547 80 80 0.113112 0.202811 -0.0896991 2.46115e+007 608926 2717.88 0.148121 0.0115017 0 0.00051138 1 1 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 2.6481 13.057 -6.73604 22 10 66 0.00111 0.00136571 80 80 0 0 0 4.82526e+007 0 9760.98 0.148121 0 0 1e-006 1 0 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 2.6481 13.057 -6.73604 22 11 77 0.00172 0.00227835 80 80 0 0 0 6.78946e+007 0 22912.4 0.148121 0 0 0.00695044 1 0 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 2.6481 13.057 -6.73604 22 12 88 0.00251 0.00354939 80 80 0 0 0 1.36198e+008 0 71604.6 0.148121 0 0 0.00543661 1 0 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 2.6481 13.057 -6.73604 22 13 110 0.0047 0.00744552 80 80 0 0 0 2.39493e+008 0 264121 0.148121 0 0 0.0640111 1 0 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 2.6481 13.057 -6.73604 22 14 165 0.01476 0.02861 80 80 0 0 0 5.61169e+007 0 237808 0.148121 0 0 0.0362013 1 0 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 1.75158 13.057 -6.73604 23 9 55 0.0014 0.00170214 80 80 0.492307 0.134149 0.358158 1.28743e+006 402773 1277.31 0.582877 0.00826302 0 0.00665242 1 1 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 1.75158 13.057 -6.73604 23 10 66 0.00232 0.00295554 80 80 0 0 0 8.29711e+006 0 14293.6 0.582877 0 0 0.00957173 1 0 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 1.75158 13.057 -6.73604 23 11 77 0.00356 0.00471251 80 80 0 0 0 2.39852e+007 0 65882.7 0.582877 0 0 0.0152165 1 0 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 1.75158 13.057 -6.73604 23 12 88 0.00515 0.00705935 80 80 0 0 0 2.65127e+007 0 109093 0.582877 0 0 0.0443755 1 0 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 1.75158 13.057 -6.73604 23 13 110 0.00954 0.0138696 80 80 0 0 0 8.76651e+006 0 70870.6 0.582877 0 0 0.332384 1 0 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 1.75158 13.057 -6.73604 23 14 165 0.02925 0.0473155 80 80 0 0 0 5.12548e+006 0 141356 0.582877 0 0 0.0841067 1 0 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 1.3136 13.057 -6.73604 24 9 55 0.00143 0.00144123 80 80 0.0866753 0.100605 -0.0139299 1.00778e+007 302060 5160.3 0.355283 0.00643694 0 0.00179292 1 1 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 1.3136 13.057 -6.73604 24 10 66 0.0024 0.00253184 80 80 0 0 0 2.86256e+007 0 25749.3 0.355283 0 0 0.00064354 1 0 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 1.3136 13.057 -6.73604 24 11 77 0.00372 0.00407688 80 80 0 0 0 6.70328e+007 0 97093.4 0.355283 0 0 0.00765273 1 0 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 1.3136 13.057 -6.73604 24 12 88 0.00544 0.00615952 80 80 0 0 0 2.37783e+007 0 52035.6 0.355283 0 0 0.0247245 1 0 1 1
1987 3 1 18 0 17 300 266 0.14598 0.14598 3.00243e+006 1.3136 13.057 -6.73604 24 13 110 0.01025 0.0122754 80 80 0 0 0 2.79785e+007 0 122022 0.355283 0 0 0.0518616 1 0 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 2.27549 7.7856 -9.51088 0 0 -1 -1 9999 50 50 0.0718146 0.292269 -0.220455 -1 809169 809169 0.809169 0.023544 0 0.0718146 1 1 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 0.0319105 7.7856 -9.51088 17 11 77 0.0028 0.00502477 50 50 0.00043874 0.00409865 -0.00365991 782713 11347.4 11347.4 2.88521 0.000464607 0 0.00043874 1 1 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 0.624554 7.7856 -9.51088 18 9 55 0.00192 0.00140596 50 50 0.0153428 0.080219 -0.0648762 495209 222092 972.267 1.39644 0.00839828 0 0.00118732 1 1 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 0.624554 7.7856 -9.51088 18 10 66 0.00312 0.00240553 50 50 0 0 0 2.01991e+006 0 6785.22 1.39644 0 0 1e-006 1 0 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 0.624554 7.7856 -9.51088 18 11 77 0.00471 0.00378799 50 50 0 0 0 4.17021e+006 0 22059.2 1.39644 0 0 1e-006 1 0 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 0.624554 7.7856 -9.51088 18 12 88 0.00672 0.00561345 50 50 0 0 0 8.92521e+006 0 69963.4 1.39644 0 0 0.00056793 1 0 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 0.624554 7.7856 -9.51088 18 13 110 0.01218 0.0108315 50 50 0 0 0 8.08648e+006 0 122312 1.39644 0 0 0.0135856 1 0 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 0.291077 7.7856 -9.51088 19 11 77 0.0049 0.00391823 50 50 0.0979736 0.0373865 0.060587 299471 103507 2745.25 2.33957 0.00409634 0 0.0160786 1 1 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 0.291077 7.7856 -9.51088 19 12 88 0.00706 0.00571507 50 50 0 0 0 932750 0 12471.6 2.33957 0 0 1e-006 1 0 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 0.291077 7.7856 -9.51088 19 13 110 0.013 0.0107391 50 50 0 0 0 2.09394e+006 0 52610 2.33957 0 0 0.0404603 1 0 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 0.291077 7.7856 -9.51088 19 14 165 0.03938 0.0337863 50 50 0 0 0 451392 0 35680.6 2.33957 0 0 0.0414337 1 0 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 1.53685 7.7856 -9.51088 21 11 77 0.00638 0.00407688 50 50 0.0796175 0.197397 -0.117779 598778 546507 1112.24 0.455622 0.018033 0 0.00174354 1 1 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 1.53685 7.7856 -9.51088 21 12 88 0.00912 0.00615952 50 50 0 0 0 5.97878e+006 0 16778.9 0.455622 0 0 1e-006 1 0 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 1.53685 7.7856 -9.51088 21 13 110 0.01659 0.0122754 50 50 0 0 0 5.31419e+007 0 297221 0.455622 0 0 0.0575575 1 0 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 1.53685 7.7856 -9.51088 21 14 165 0.04915 0.0429764 50 50 0 0 0 1.18173e+007 0 231395 0.455622 0 0 0.0203155 1 0 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 1.04363 7.7856 -9.51088 22 9 55 0.00067 0.000745547 50 50 0.0337463 0.134046 -0.1003 2.46115e+007 371117 2717.88 0.148121 0.0132123 0 0.00115308 1 1 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 1.04363 7.7856 -9.51088 22 10 66 0.00111 0.00136571 50 50 0 0 0 4.82526e+007 0 9760.98 0.148121 0 0 1e-006 1 0 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 1.04363 7.7856 -9.51088 22 11 77 0.00172 0.00227835 50 50 0 0 0 6.78946e+007 0 22912.4 0.148121 0 0 0.00476077 1 0 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 1.04363 7.7856 -9.51088 22 12 88 0.00251 0.00354939 50 50 0 0 0 1.36198e+008 0 71604.6 0.148121 0 0 1e-006 1 0 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 1.04363 7.7856 -9.51088 22 13 110 0.0047 0.00744552 50 50 0 0 0 2.39493e+008 0 264121 0.148121 0 0 0.0278305 1 0 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 1.13265 7.7856 -9.51088 23 9 55 0.0014 0.00170214 50 50 0.681045 0.14548 0.535565 1.28743e+006 402773 1277.31 0.582877 0.0141499 0 0.0048224 1 1 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 1.13265 7.7856 -9.51088 23 10 66 0.00232 0.00295554 50 50 0 0 0 8.29711e+006 0 14293.6 0.582877 0 0 0.00443673 1 0 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 1.13265 7.7856 -9.51088 23 11 77 0.00356 0.00471251 50 50 0 0 0 2.39852e+007 0 65882.7 0.582877 0 0 0.0449615 1 0 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 1.13265 7.7856 -9.51088 23 12 88 0.00515 0.00705935 50 50 0 0 0 2.65127e+007 0 109093 0.582877 0 0 0.061999 1 0 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 1.13265 7.7856 -9.51088 23 13 110 0.00954 0.0138696 50 50 0 0 0 8.76651e+006 0 70870.6 0.582877 0 0 0.387196 1 0 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 1.13265 7.7856 -9.51088 23 14 165 0.02925 0.0473155 50 50 0 0 0 5.12548e+006 0 141356 0.582877 0 0 0.177629 1 0 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 0.849434 7.7856 -9.51088 24 9 55 0.00143 0.00144123 50 50 0.020021 0.109103 -0.0890821 1.00778e+007 302060 5160.3 0.355283 0.0110635 0 0.00179273 1 1 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 0.849434 7.7856 -9.51088 24 10 66 0.0024 0.00253184 50 50 0 0 0 2.86256e+007 0 25749.3 0.355283 0 0 0.00401048 1 0 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 0.849434 7.7856 -9.51088 24 11 77 0.00372 0.00407688 50 50 0 0 0 6.70328e+007 0 97093.4 0.355283 0 0 0.00506787 1 0 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 0.849434 7.7856 -9.51088 24 12 88 0.00544 0.00615952 50 50 0 0 0 2.37783e+007 0 52035.6 0.355283 0 0 0.00602755 1 0 1 1
1987 3 1 18 0 18 350 313 0.235742 0.235742 2.76857e+006 0.849434 7.7856 -9.51088 24 13 110 0.01025 0.0122754 50 50 0 0 0 2.79785e+007 0 122022 0.355283 0 0 0.00312241 1 0 1 1
1987 3 1 18 0 19 400 362 0.361821 0.361821 1.50451e+006 0.701917 1.45997 1.36093 0 0 -1 -1 9999 14 14 0.295231 0.480775 -0.185544 -1 723329 723329 0.723329 0.101477 0 0.295231 1 1 1 1
1987 3 1 18 0 19 400 362 0.361821 0.361821 1.50451e+006 0.0349443 1.45997 1.36093 17 12 88 0.00397 0.00735877 14 14 0.0864668 0.023935 0.0625318 1.69607e+006 36010.3 36010.3 2.88521 0.00949691 0 0.0864668 1 1 1 1
1987 3 1 18 0 19 400 362 0.361821 0.361821 1.50451e+006 0.0121024 1.45997 1.36093 19 12 88 0.00706 0.00571507 14 14 0.151491 0.00828952 0.143202 932750 12471.6 12471.6 2.33957 0.00334183 0 0.151491 1 1 1 1
1987 3 1 18 0 19 400 362 0.361821 0.361821 1.50451e+006 0.288422 1.45997 1.36093 21 13 110 0.01659 0.0122754 14 14 0.0085281 0.197554 -0.189026 5.31419e+007 297221 297221 0.455622 0.0644424 0 0.0085281 1 1 1 1
1987 3 1 18 0 19 400 362 0.361821 0.361821 1.50451e+006 0.253678 1.45997 1.36093 23 9 55 0.0014 0.00170214 14 14 0.385918 0.173756 0.212162 1.28743e+006 261417 1277.31 0.582877 0.0583604 0 0.0211819 1 1 1 1
1987 3 1 18 0 19 400 362 0.361821 0.361821 1.50451e+006 0.253678 1.45997 1.36093 23 10 66 0.00232 0.00295554 14 14 0 0 0 8.29711e+006 0 14293.6 0.582877 0 0 1e-006 1 0 1 1
1987 3 1 18 0 19 400 362 0.361821 0.361821 1.50451e+006 0.253678 1.45997 1.36093 23 11 77 0.00356 0.00471251 14 14 0 0 0 2.39852e+007 0 65882.7 0.582877 0 0 0.0326171 1 0 1 1
1987 3 1 18 0 19 400 362 0.361821 0.361821 1.50451e+006 0.253678 1.45997 1.36093 23 12 88 0.00515 0.00705935 14 14 0 0 0 2.65127e+007 0 109093 0.582877 0 0 1e-006 1 0 1 1
1987 3 1 18 0 19 400 362 0.361821 0.361821 1.50451e+006 0.253678 1.45997 1.36093 23 13 110 0.00954 0.0138696 14 14 0 0 0 8.76651e+006 0 70870.6 0.582877 0 0 0.332117 1 0 1 1
1987 3 1 18 0 19 400 362 0.361821 0.361821 1.50451e+006 0.168905 1.45997 1.36093 24 12 88 0.00544 0.00615952 14 14 0.0723644 0.115691 -0.0433262 2.37783e+007 174057 52035.6 0.355283 0.0415884 0 0.062103 1 1 1 1
1987 3 1 18 0 19 400 362 0.361821 0.361821 1.50451e+006 0.168905 1.45997 1.36093 24 13 110 0.01025 0.0122754 14 14 0 0 0 2.79785e+007 0 122022 0.355283 0 0 0.0102614 1 0 1 1
1987 3 1 20 0 17 300 279 0.140191 0.140191 2.97244e+006 5.40599 5.40599 0 0 0 -1 -1 9999 16 16 1 1 0 -1 2.97244e+006 2.97244e+006 2.97244 0 0 1 1 1 1 1
1987 3 1 20 0 19 400 378 0.321921 0.321921 4.00329e+006 9.11578 15.015 -7.15614 0 0 -1 -1 9999 40 40 0.563008 0.607112 -0.0441041 -1 2.43045e+006 2.43045e+006 2.43045 0.014894 0 0.563008 1 1 1 1
1987 3 1 20 0 19 400 378 0.321921 0.321921 4.00329e+006 0.0796092 15.015 -7.15614 18 10 66 0.00264 0.00240553 40 40 0.00928705 0.00530199 0.00398506 2.01991e+006 21225.4 4992.97 1.02758 0.000329309 0 0.0018081 1 1 1 1
1987 3 1 20 0 19 400 378 0.321921 0.321921 4.00329e+006 0.0796092 15.015 -7.15614 18 11 77 0.00398 0.00378799 40 40 0 0 0 4.17021e+006 0 16232.4 1.02758 0 0 0.00747895 1 0 1 1
1987 3 1 20 0 19 400 378 0.321921 0.321921 4.00329e+006 0.00922059 15.015 -7.15614 19 11 77 0.00562 0.00391823 40 40 0.0282803 0.000614093 0.0276662 299471 2458.4 2458.4 2.09511 3.83214e-005 0 0.0282803 1 1 1 1
1987 3 1 20 0 19 400 378 0.321921 0.321921 4.00329e+006 0.814361 15.015 -7.15614 21 14 165 0.03681 0.0429764 40 40 0.101089 0.0542366 0.0468525 1.18173e+007 217125 217125 0.427524 0.00320294 0 0.101089 1 1 1 1
1987 3 1 20 0 19 400 378 0.321921 0.321921 4.00329e+006 0.0705592 15.015 -7.15614 22 11 77 0.00143 0.00227835 40 40 0.00058336 0.00469925 -0.00411589 6.78946e+007 18812.5 18812.5 0.121616 0.00029205 0 0.00058336 1 1 1 1
1987 3 1 20 0 19 400 378 0.321921 0.321921 4.00329e+006 4.92545 15.015 -7.15614 23 10 66 0.0022 0.00295554 40 40 0.297752 0.328036 -0.0302838 8.29711e+006 1.31322e+006 46751.8 1.90649 0.0137639 0 0.00151223 1 1 1 1
1987 3 1 20 0 19 400 378 0.321921 0.321921 4.00329e+006 4.92545 15.015 -7.15614 23 11 77 0.00337 0.00471251 40 40 0 0 0 2.39852e+007 0 215491 1.90649 0 0 1e-006 1 0 1 1
