"Predator","Quarter","Year","Predator.length.class","Prey","Quarter.no","Predator.no","Size.model","Predator.length","Predator.length.mean","Predator.weight","Predator.size","Predator.available.food","Diri.p","Diri.sum.p","Diri.like","multinom.like","Prey.no","Prey.length.class","Prey.length.mean","Prey.weight","Prey.size","Prey.number.obs","Prey.number.prob","Obj.N.contrib","avail.prey.number.sum","N.haul","N.samples","stomcon","stomcon.hat","Residual","L.N.bar","Prey.avail","Prey.avail.part","Suit","Stom.var","obj.contrib","stom.input","stom.used.all","stom.used.like","stom.used.avail","stom.type","stan.residual","Area","Pred.avail","stomcon.hat.part","Residual.part","year.range","year"
"Cod","Q4",1984,9,"Other",4,1,1,500,532,1.30995,1.30995,13617200,3.20074,4.71249,-1.52765,0,0,0,-1,-1,-1,0,0,0,0,15,15,0.686798,0.679205,0.00759298,-1,9248860,9248860,9.24886,0.038142,0,0.686798,1,1,1,1,0.038878591695884,1,13617184.1349,0.679205033021162,0.00759296697883782,"1982-93","Y1984"
"Cod","Q4",1984,9,"Herring",4,1,1,500,532,1.30995,1.30995,13617200,0.818244,4.71249,-1.52765,0,2,1,59,0.00179,0.00179,0,0,0,0,15,15,0.107887,0.173633,-0.0657461,6146.83,2364400,76.4949,6.95229,0.0251177,0,0.00599626,1,1,1,1,-0.41483946113545,1,13617184.1349,5.61752703365069e-06,0.00599064247296635,"1982-93","Y1984"
"Cod","Q4",1984,9,"Herring",4,1,1,500,532,1.30995,1.30995,13617200,0,4.71249,-1.52765,0,2,2,77,0.00397,0.00397,0,0,0,0,15,15,0,0,0,397700,0,13652.6,8.64711,0,0,0.0107207,1,0,1,1,NA,1,13617184.1349,0.0010026008214877,0.0097180991785123,"1982-93","Y1984"
"Cod","Q4",1984,9,"Herring",4,1,1,500,532,1.30995,1.30995,13617200,0,4.71249,-1.52765,0,2,3,92,0.00677,0.00677,0,0,0,0,15,15,0,0,0,1390660,0,82960.8,8.81177,0,0,0.00390406,1,0,1,1,NA,1,13617184.1349,0.00609236088593211,-0.00218830088593211,"1982-93","Y1984"
"Cod","Q4",1984,9,"Herring",4,1,1,500,532,1.30995,1.30995,13617200,0,4.71249,-1.52765,0,2,4,109,0.01127,0.01127,0,0,0,0,15,15,0,0,0,10229100,0,940235,8.15599,0,0,0.00727674,1,0,1,1,NA,1,13617184.1349,0.069047682008664,-0.061770942008664,"1982-93","Y1984"
"Cod","Q4",1984,9,"Herring",4,1,1,500,532,1.30995,1.30995,13617200,0,4.71249,-1.52765,0,2,5,129,0.01868,0.01868,0,0,0,0,15,15,1e-08,0,0,14738600,0,0,6.8903,0,0,1e-08,1,0,0,2,NA,1,13617184.1349,0,1e-08,"1982-93","Y1984"
"Cod","Q4",1984,9,"Herring",4,1,1,500,532,1.30995,1.30995,13617200,0,4.71249,-1.52765,0,2,6,149,0.02878,0.02878,0,0,0,0,15,15,1e-08,0,0,10865600,0,0,5.54671,0,0,1e-08,1,0,0,2,NA,1,13617184.1349,0,1e-08,"1982-93","Y1984"
"Cod","Q4",1984,9,"Herring",4,1,1,500,532,1.30995,1.30995,13617200,0,4.71249,-1.52765,0,2,7,169,0.04199,0.04199,0,0,0,0,15,15,1e-08,0,0,10186000,0,0,4.3439,0,0,1e-08,1,0,0,2,NA,1,13617184.1349,0,1e-08,"1982-93","Y1984"
"Cod","Q4",1984,9,"Herring",4,1,1,500,532,1.30995,1.30995,13617200,0,4.71249,-1.52765,0,2,8,189,0.05874,0.05874,0,0,0,0,15,15,0,0,0,6748350,0,1327470,3.34883,0,0,0.0799893,1,0,1,1,NA,1,13617184.1349,0.0974849122145434,-0.0174956122145434,"1982-93","Y1984"
"Cod","Q4",1984,9,"Sprat",4,1,1,500,532,1.30995,1.30995,13617200,0.693498,4.71249,-1.52765,0,3,2,64,0.00228,0.00228,0,0,0,0,15,15,0.205315,0.147162,0.0581531,215009,2003930,1341.34,2.7362,0.0219703,0,0.0347744,1,1,1,1,0.39233303445512,1,13617184.1349,9.85034781575898e-05,0.0346758965218424,"1982-93","Y1984"
"Cod","Q4",1984,9,"Sprat",4,1,1,500,532,1.30995,1.30995,13617200,0,4.71249,-1.52765,0,3,3,74,0.00353,0.00353,0,0,0,0,15,15,0,0,0,4357020,0,46974.9,3.05423,0,0,0.0558397,1,0,1,1,NA,1,13617184.1349,0.00344967796092338,0.0523900220390766,"1982-93","Y1984"
"Cod","Q4",1984,9,"Sprat",4,1,1,500,532,1.30995,1.30995,13617200,0,4.71249,-1.52765,0,3,4,84,0.00516,0.00516,0,0,0,0,15,15,0,0,0,24745100,0,405853,3.17855,0,0,0.057716,1,0,1,1,NA,1,13617184.1349,0.0298044732287804,0.0279115267712196,"1982-93","Y1984"
"Cod","Q4",1984,9,"Sprat",4,1,1,500,532,1.30995,1.30995,13617200,0,4.71249,-1.52765,0,3,5,94,0.00723,0.00723,0,0,0,0,15,15,0,0,0,39805500,0,907560,3.15351,0,0,0.0419794,1,0,1,1,NA,1,13617184.1349,0.0666481403944579,-0.0246687403944579,"1982-93","Y1984"
"Cod","Q4",1984,9,"Sprat",4,1,1,500,532,1.30995,1.30995,13617200,0,4.71249,-1.52765,0,3,6,104,0.00979,0.00979,0,0,0,0,15,15,0,0,0,21692000,0,642200,3.02405,0,0,0.0150054,1,0,1,1,NA,1,13617184.1349,0.0471609984588577,-0.0321555984588577,"1982-93","Y1984"
"Cod","Q4",1985,10,"Other",4,1,1,600,621,2.0835,2.0835,20819200,1.54752,2.80832,-0.199705,0,0,0,-1,-1,-1,0,0,0,0,10,10,0.533909,0.551049,-0.0171395,-1,11472400,11472400,11.4724,0.0649614,0,0.533909,1,1,1,1,-0.0672466200025649,1,20819211.4,0.551048729924516,-0.0171397299245158,"1982-93","Y1985"
"Cod","Q4",1985,10,"Herring",4,1,1,600,621,2.0835,2.0835,20819200,1.2608,2.80832,-0.199705,0,2,3,92,0.00677,0.00677,0,0,0,0,10,10,0.466091,0.448951,0.0171395,815979,9346800,48164.4,8.71883,0.0649614,0,0.0119337,1,1,1,1,0.0672466200025649,1,20819211.4,0.00231345938492176,0.00962024061507824,"1982-93","Y1985"
"Cod","Q4",1985,10,"Herring",4,1,1,600,621,2.0835,2.0835,20819200,0,2.80832,-0.199705,0,2,4,109,0.01127,0.01127,0,0,0,0,10,10,0,0,0,6038460,0,597801,8.78428,0,0,0.0380709,1,0,1,1,NA,1,20819211.4,0.0287139118055163,0.00935698819448367,"1982-93","Y1985"
"Cod","Q4",1985,10,"Herring",4,1,1,600,621,2.0835,2.0835,20819200,0,2.80832,-0.199705,0,2,5,129,0.01868,0.01868,0,0,0,0,10,10,0,0,0,9933080,0,1497790,8.07215,0,0,0.0606393,1,0,1,1,NA,1,20819211.4,0.0719426865515185,-0.0113033865515185,"1982-93","Y1985"
"Cod","Q4",1985,10,"Herring",4,1,1,600,621,2.0835,2.0835,20819200,0,2.80832,-0.199705,0,2,6,149,0.02878,0.02878,0,0,0,0,10,10,0,0,0,10619600,0,2134160,6.98274,0,0,0.00468025,1,0,1,1,NA,1,20819211.4,0.102509166125284,-0.0978289161252837,"1982-93","Y1985"
"Cod","Q4",1985,10,"Herring",4,1,1,600,621,2.0835,2.0835,20819200,0,2.80832,-0.199705,0,2,7,169,0.04199,0.04199,0,0,0,0,10,10,0,0,0,10042800,0,2455690,5.82334,0,0,0.0587965,1,0,1,1,NA,1,20819211.4,0.117953074822037,-0.0591565748220367,"1982-93","Y1985"
"Cod","Q4",1985,10,"Herring",4,1,1,600,621,2.0835,2.0835,20819200,0,2.80832,-0.199705,0,2,8,189,0.05874,0.05874,0,0,0,0,10,10,0,0,0,5468700,0,1524990,4.74731,0,0,0.133958,1,0,1,1,NA,1,20819211.4,0.0732491721564439,0.0607088278435561,"1982-93","Y1985"
"Cod","Q4",1985,10,"Herring",4,1,1,600,621,2.0835,2.0835,20819200,0,2.80832,-0.199705,0,2,9,209,0.07943,0.07943,0,0,0,0,10,10,0,0,0,2345050,0,710969,3.81693,0,0,0.0682977,1,0,1,1,NA,1,20819211.4,0.0341496604429503,0.0341480395570497,"1982-93","Y1985"
"Cod","Q4",1985,10,"Herring",4,1,1,600,621,2.0835,2.0835,20819200,0,2.80832,-0.199705,0,2,10,229,0.10448,0.10448,0,0,0,0,10,10,0,0,0,1186390,0,377247,3.04343,0,0,0.0897142,1,0,1,1,NA,1,20819211.4,0.018120138786813,0.071594061213187,"1982-93","Y1985"
"Cod","Q4",1985,4,"Other",4,1,1,200,231,0.10724,0.10724,2893950,2.80832,2.80832,0,0,0,0,-1,-1,-1,0,0,0,0,10,10,1,1,0,-1,2893950,2893950,2.89395,0,0,1,1,1,1,1,NA,1,2893950,1,0,"1982-93","Y1985"
"Cod","Q4",1985,5,"Other",4,1,1,250,268,0.167465,0.167465,3559230,3.56999,3.56999,0,0,0,0,-1,-1,-1,0,0,0,0,12,12,1,1,0,-1,3559230,3559230,3.55923,0,0,1,1,1,1,1,NA,1,3559230,1,0,"1982-93","Y1985"
"Cod","Q4",1985,6,"Other",4,1,1,300,315,0.271926,0.271926,5128190,2.44105,2.80832,-0.796712,0,0,0,-1,-1,-1,0,0,0,0,10,10,0.911617,0.86922,0.0423966,-1,4457530,4457530,4.45753,0.0298495,0,0.911616,1,1,1,1,0.245393186052645,1,5128195.57,0.869219970095641,0.0423960299043588,"1982-93","Y1985"
"Cod","Q4",1985,6,"Herring",4,1,1,300,315,0.271926,0.271926,5128190,0.367273,2.80832,-0.796712,0,2,2,77,0.00397,0.00397,0,0,0,0,10,10,0.0883835,0.13078,-0.0423966,234806,670666,6358.57,6.82118,0.0298495,0,0.016228,1,1,1,1,-0.245393186052645,1,5128195.57,0.00123992346103134,0.0149880765389687,"1982-93","Y1985"
"Cod","Q4",1985,6,"Herring",4,1,1,300,315,0.271926,0.271926,5128190,0,2.80832,-0.796712,0,2,3,92,0.00677,0.00677,0,0,0,0,10,10,1e-08,0,0,815979,0,0,5.14469,0,0,1e-08,1,0,0,2,NA,1,5128195.57,0,1e-08,"1982-93","Y1985"
"Cod","Q4",1985,6,"Herring",4,1,1,300,315,0.271926,0.271926,5128190,0,2.80832,-0.796712,0,2,4,109,0.01127,0.01127,0,0,0,0,10,10,0,0,0,6038460,0,243125,3.57256,0,0,0.0590005,1,0,1,1,NA,1,5128195.57,0.0474094633641283,0.0115910366358717,"1982-93","Y1985"
"Cod","Q4",1985,6,"Herring",4,1,1,300,315,0.271926,0.271926,5128190,0,2.80832,-0.796712,0,2,5,129,0.01868,0.01868,0,0,0,0,10,10,0,0,0,9933080,0,421182,2.26991,0,0,0.013155,1,0,1,1,NA,1,5128195.57,0.0821306430791991,-0.0689756430791991,"1982-93","Y1985"
"Cod","Q4",1985,7,"Other",4,1,1,350,367,0.430049,0.430049,7492620,2.06693,2.80832,-0.415541,0,0,0,-1,-1,-1,0,0,0,0,10,10,0.783059,0.736,0.0470588,-1,5514570,5514570,5.51457,0.0510209,0,0.783059,1,1,1,1,0.208337184553255,1,7492622,0.736000027760642,0.0470589722393575,"1982-93","Y1985"
"Cod","Q4",1985,7,"Herring",4,1,1,350,367,0.430049,0.430049,7492620,0.741398,2.80832,-0.415541,0,2,4,109,0.01127,0.01127,0,0,0,0,10,10,0.216941,0.264,-0.0470588,6038460,1978050,338926,4.98029,0.0510209,0,0.0306573,1,1,1,1,-0.208337184553255,1,7492622,0.0452346321487992,-0.0145773321487992,"1982-93","Y1985"
"Cod","Q4",1985,7,"Herring",4,1,1,350,367,0.430049,0.430049,7492620,0,2.80832,-0.415541,0,2,5,129,0.01868,0.01868,0,0,0,0,10,10,0,0,0,9933080,0,637996,3.43841,0,0,0.0502279,1,0,1,1,NA,1,7492622,0.0851498981264503,-0.0349219981264503,"1982-93","Y1985"
"Cod","Q4",1985,7,"Herring",4,1,1,350,367,0.430049,0.430049,7492620,0,2.80832,-0.415541,0,2,6,149,0.02878,0.02878,0,0,0,0,10,10,1e-08,0,0,10619600,0,0,2.32902,0,0,1e-08,1,0,0,2,NA,1,7492622,0,1e-08,"1982-93","Y1985"
"Cod","Q4",1985,7,"Herring",4,1,1,350,367,0.430049,0.430049,7492620,0,2.80832,-0.415541,0,2,7,169,0.04199,0.04199,0,0,0,0,10,10,0,0,0,10042800,0,661438,1.56851,0,0,0.121129,1,0,1,1,NA,1,7492622,0.0882785759110763,0.0328504240889237,"1982-93","Y1985"
"Cod","Q4",1985,7,"Herring",4,1,1,350,367,0.430049,0.430049,7492620,0,2.80832,-0.415541,0,2,8,189,0.05874,0.05874,0,0,0,0,10,10,0,0,0,5468700,0,339692,1.05747,0,0,0.0149272,1,0,1,1,NA,1,7492622,0.0453368660530319,-0.0304096660530319,"1982-93","Y1985"
"Cod","Q4",1985,8,"Other",4,1,1,400,443,0.756363,0.756363,12702900,2.22913,3.95082,-1.81214,0,0,0,-1,-1,-1,0,0,0,0,13,13,0.624154,0.56422,0.0599346,-1,7167250,7167250,7.16725,0.0496636,0,0.624154,1,1,1,1,0.268941927132274,1,12702938.23,0.564219857660443,0.059934142339557,"1982-93","Y1985"
"Cod","Q4",1985,8,"Herring",4,1,1,400,443,0.756363,0.756363,12702900,1.18575,3.95082,-1.81214,0,2,2,77,0.00397,0.00397,0,0,0,0,13,13,0.327449,0.300129,0.0273204,234806,3812520,8206.13,8.80316,0.0424276,0,0.00771923,1,1,1,1,0.132636428988876,1,12702938.23,0.000646002511499263,0.00707322748850074,"1982-93","Y1985"
"Cod","Q4",1985,8,"Herring",4,1,1,400,443,0.756363,0.756363,12702900,0,3.95082,-1.81214,0,2,3,92,0.00677,0.00677,0,0,0,0,13,13,0,0,0,815979,0,44611.1,8.07562,0,0,0.0528876,1,0,1,1,NA,1,12702938.23,0.00351187254415233,0.0493757274558477,"1982-93","Y1985"
"Cod","Q4",1985,8,"Herring",4,1,1,400,443,0.756363,0.756363,12702900,0,3.95082,-1.81214,0,2,4,109,0.01127,0.01127,0,0,0,0,13,13,0,0,0,6038460,0,460093,6.76076,0,0,0.0591552,1,0,1,1,NA,1,12702938.23,0.0362194156713616,0.0229357843286384,"1982-93","Y1985"
"Cod","Q4",1985,8,"Herring",4,1,1,400,443,0.756363,0.756363,12702900,0,3.95082,-1.81214,0,2,5,129,0.01868,0.01868,0,0,0,0,13,13,0,0,0,9933080,0,959388,5.17051,0,0,0.0723078,1,0,1,1,NA,1,12702938.23,0.075524889016169,-0.00321708901616898,"1982-93","Y1985"
"Cod","Q4",1985,8,"Herring",4,1,1,400,443,0.756363,0.756363,12702900,0,3.95082,-1.81214,0,2,6,149,0.02878,0.02878,0,0,0,0,13,13,0,0,0,10619600,0,1168310,3.8226,0,0,0.0998821,1,0,1,1,NA,1,12702938.23,0.0919716351324807,0.00791046486751933,"1982-93","Y1985"
"Cod","Q4",1985,8,"Herring",4,1,1,400,443,0.756363,0.756363,12702900,0,3.95082,-1.81214,0,2,7,169,0.04199,0.04199,0,0,0,0,13,13,0,0,0,10042800,0,1171910,2.77901,0,0,0.0354971,1,0,1,1,NA,1,12702938.23,0.0922550341331542,-0.0567579341331542,"1982-93","Y1985"
"Cod","Q4",1985,8,"Sprat",4,1,1,400,443,0.756363,0.756363,12702900,0.535934,3.95082,-1.81214,0,3,4,84,0.00516,0.00516,0,0,0,0,13,13,0.0483964,0.135651,-0.087255,7814070,1723170,123908,3.07306,0.023683,0,0.0220974,1,1,1,1,-0.566985516852562,1,12702938.23,0.00975427871540551,0.0123431212845945,"1982-93","Y1985"
"Cod","Q4",1985,8,"Sprat",4,1,1,400,443,0.756363,0.756363,12702900,0,3.95082,-1.81214,0,3,5,94,0.00723,0.00723,0,0,0,0,13,13,0,0,0,12367800,0,255102,2.85288,0,0,0.0124122,1,0,1,1,NA,1,12702938.23,0.0200821255193965,-0.00766992551939647,"1982-93","Y1985"
"Cod","Q4",1985,8,"Sprat",4,1,1,400,443,0.756363,0.756363,12702900,0,3.95082,-1.81214,0,3,6,104,0.00979,0.00979,0,0,0,0,13,13,1e-08,0,0,8453490,0,0,2.57721,0,0,1e-08,1,0,0,2,NA,1,12702938.23,0,1e-08,"1982-93","Y1985"
"Cod","Q4",1985,8,"Sprat",4,1,1,400,443,0.756363,0.756363,12702900,0,3.95082,-1.81214,0,3,7,114,0.01289,0.01289,0,0,0,0,13,13,1e-08,0,0,13690100,0,0,2.28408,0,0,1e-08,1,0,0,2,NA,1,12702938.23,0,1e-08,"1982-93","Y1985"
"Cod","Q4",1985,8,"Sprat",4,1,1,400,443,0.756363,0.756363,12702900,0,3.95082,-1.81214,0,3,8,124,0.01659,0.01659,0,0,0,0,13,13,1e-08,0,0,29516900,0,0,1.99638,0,0,1e-08,1,0,0,2,NA,1,12702938.23,0,1e-08,"1982-93","Y1985"
"Cod","Q4",1985,8,"Sprat",4,1,1,400,443,0.756363,0.756363,12702900,0,3.95082,-1.81214,0,3,9,134,0.02093,0.02093,0,0,0,0,13,13,0,0,0,37158000,0,1344160,1.72834,0,0,0.0138868,1,0,1,1,NA,1,12702938.23,0.105814889095938,-0.0919280890959379,"1982-93","Y1985"
"Cod","Q4",1985,9,"Other",4,1,1,500,539,1.36234,1.36234,17036400,1.55262,2.80832,-1.21199,0,0,0,-1,-1,-1,0,0,0,0,10,10,0.592014,0.552862,0.0391513,-1,9418790,9418790,9.41879,0.0649119,0,0.592014,1,1,1,1,0.153668207906439,1,17036406,0.552862499285354,0.0391515007146461,"1982-93","Y1985"
"Cod","Q4",1985,9,"Herring",4,1,1,500,539,1.36234,1.36234,17036400,1.20908,2.80832,-1.21199,0,2,4,109,0.01127,0.01127,0,0,0,0,10,10,0.393053,0.430536,-0.0374824,6038460,7334780,560206,8.23186,0.0643786,0,0.0124776,1,1,1,1,-0.147725894013103,1,17036406,0.0328828744748159,-0.0204052744748159,"1982-93","Y1985"
"Cod","Q4",1985,9,"Herring",4,1,1,500,539,1.36234,1.36234,17036400,0,2.80832,-1.21199,0,2,5,129,0.01868,0.01868,0,0,0,0,10,10,0,0,0,9933080,0,1299590,7.00399,0,0,0.0299018,1,0,1,1,NA,1,17036406,0.0762831080686854,-0.0463813080686854,"1982-93","Y1985"
"Cod","Q4",1985,9,"Herring",4,1,1,500,539,1.36234,1.36234,17036400,0,2.80832,-1.21199,0,2,6,149,0.02878,0.02878,0,0,0,0,10,10,0,0,0,10619600,0,1733740,5.67261,0,0,0.0194333,1,0,1,1,NA,1,17036406,0.101766769352644,-0.082333469352644,"1982-93","Y1985"
"Cod","Q4",1985,9,"Herring",4,1,1,500,539,1.36234,1.36234,17036400,0,2.80832,-1.21199,0,2,7,169,0.04199,0.04199,0,0,0,0,10,10,0,0,0,10042800,0,1883370,4.46616,0,0,0.0152236,1,0,1,1,NA,1,17036406,0.11054972510047,-0.0953261251004701,"1982-93","Y1985"
"Cod","Q4",1985,9,"Herring",4,1,1,500,539,1.36234,1.36234,17036400,0,2.80832,-1.21199,0,2,8,189,0.05874,0.05874,0,0,0,0,10,10,0,0,0,5468700,0,1111260,3.45938,0,0,0.172137,1,0,1,1,NA,1,17036406,0.0652285464434224,0.106908453556578,"1982-93","Y1985"
"Cod","Q4",1985,9,"Herring",4,1,1,500,539,1.36234,1.36234,17036400,0,2.80832,-1.21199,0,2,9,209,0.07943,0.07943,0,0,0,0,10,10,0,0,0,2345050,0,494805,2.65643,0,0,0.103954,1,0,1,1,NA,1,17036406,0.0290439779376002,0.0749100220623998,"1982-93","Y1985"
"Cod","Q4",1985,9,"Herring",4,1,1,500,539,1.36234,1.36234,17036400,0,2.80832,-1.21199,0,2,10,229,0.10448,0.10448,0,0,0,0,10,10,0,0,0,1186390,0,251809,2.03146,0,0,0.0399255,1,0,1,1,NA,1,17036406,0.0147806409403486,0.0251448590596514,"1982-93","Y1985"
"Cod","Q4",1985,9,"Sprat",4,1,1,500,539,1.36234,1.36234,17036400,0.0466234,2.80832,-1.21199,0,3,5,94,0.00723,0.00723,0,0,0,0,10,10,0.014933,0.0166019,-0.00166887,12367800,282836,282836,3.16303,0.00428699,0,0.014933,1,1,1,1,-0.0254886170598925,1,17036406,0.0166018583966595,-0.00166885839665948,"1982-93","Y1985"
"Cod","Q4",1986,10,"Other",4,1,1,600,634,2.21711,2.21711,18716900,1.77173,2.80832,-1.44702,0,0,0,-1,-1,-1,0,0,0,0,10,10,0.618001,0.630886,-0.0128852,-1,11808200,11808200,11.8082,0.0611473,0,0.618001,1,1,1,1,-0.0521077740521421,1,18716862,0.63088566876221,-0.0128846687622102,"1982-93","Y1986"
"Cod","Q4",1986,10,"Herring",4,1,1,600,634,2.21711,2.21711,18716900,0.94435,2.80832,-1.44702,0,2,6,149,0.02878,0.02878,0,0,0,0,10,10,0.361545,0.336268,0.0252767,8000050,6293900,1648370,7.15931,0.0586063,0,0.00504647,1,1,1,1,0.10441147284957,1,18716862,0.0880687157922092,-0.0830222457922092,"1982-93","Y1986"
"Cod","Q4",1986,10,"Herring",4,1,1,600,634,2.21711,2.21711,18716900,0,2.80832,-1.44702,0,2,7,169,0.04199,0.04199,0,0,0,0,10,10,0,0,0,7419540,0,1875840,6.02107,0,0,0.0382613,1,0,1,1,NA,1,18716862,0.100221928227071,-0.0619606282270714,"1982-93","Y1986"
"Cod","Q4",1986,10,"Herring",4,1,1,600,634,2.21711,2.21711,18716900,0,2.80832,-1.44702,0,2,8,189,0.05874,0.05874,0,0,0,0,10,10,0,0,0,5947680,0,1727750,4.94538,0,0,0.196897,1,0,1,1,NA,1,18716862,0.0923098113348274,0.104587188665173,"1982-93","Y1986"
"Cod","Q4",1986,10,"Herring",4,1,1,600,634,2.21711,2.21711,18716900,0,2.80832,-1.44702,0,2,9,209,0.07943,0.07943,0,0,0,0,10,10,0,0,0,3276960,0,1041940,4.00301,0,0,0.121341,1,0,1,1,NA,1,18716862,0.0556685196482188,0.0656724803517812,"1982-93","Y1986"
"Cod","Q4",1986,10,"Sprat",4,1,1,600,634,2.21711,2.21711,18716900,0.0922402,2.80832,-1.44702,0,3,6,104,0.00979,0.00979,0,0,0,0,10,10,0.0204537,0.0328453,-0.0123915,11491300,614762,358263,3.18457,0.00834132,0,0.00879715,1,1,1,1,-0.135677080539993,1,18716862,0.0191411893724493,-0.0103440393724493,"1982-93","Y1986"
"Cod","Q4",1986,10,"Sprat",4,1,1,600,634,2.21711,2.21711,18716900,0,2.80832,-1.44702,0,3,7,114,0.01289,0.01289,0,0,0,0,10,10,0,0,0,6340810,0,256499,3.13825,0,0,0.0116566,1,0,1,1,NA,1,18716862,0.0137041668630137,-0.00204756686301368,"1982-93","Y1986"
"Cod","Q4",1986,4,"Other",4,1,1,200,231,0.10724,0.10724,2893950,2.80832,2.80832,0,0,0,0,-1,-1,-1,0,0,0,0,10,10,1,1,0,-1,2893950,2893950,2.89395,0,0,1,1,1,1,1,NA,1,2893950,1,0,"1982-93","Y1986"
"Cod","Q4",1986,5,"Other",4,1,1,250,272,0.175076,0.175076,3633430,5.09332,5.09332,0,0,0,0,-1,-1,-1,0,0,0,0,16,16,1,1,0,-1,3633430,3633430,3.63343,0,0,1,1,1,1,1,NA,1,3633430,1,0,"1982-93","Y1986"
"Cod","Q4",1986,6,"Other",4,1,1,300,316,0.274524,0.274524,4477250,3.56999,3.56999,0,0,0,0,-1,-1,-1,0,0,0,0,12,12,1,1,0,-1,4477250,4477250,4.47725,0,0,1,1,1,1,1,NA,1,4477250,1,0,"1982-93","Y1986"
"Cod","Q4",1986,7,"Other",4,1,1,350,375,0.458789,0.458789,5682700,4.33165,4.33165,0,0,0,0,-1,-1,-1,0,0,0,0,14,14,1,1,0,-1,5682700,5682700,5.6827,0,0,1,1,1,1,1,NA,1,5682700,1,0,"1982-93","Y1986"
"Cod","Q4",1986,8,"Other",4,1,1,400,439,0.736059,0.736059,11392800,8.13206,13.0908,-1.94211,0,0,0,-1,-1,-1,0,0,0,0,37,37,0.896766,0.621204,0.275562,-1,7077280,7077280,7.07728,0.0166995,0,0.896766,1,1,1,1,2.13239469835098,1,11392834.8,0.621204478449911,0.275561521550089,"1982-93","Y1986"
"Cod","Q4",1986,8,"Herring",4,1,1,400,439,0.736059,0.736059,11392800,4.4175,13.0908,-1.94211,0,2,3,92,0.00677,0.00677,0,0,0,0,37,37,0.0947004,0.337451,-0.24275,1675170,3844520,90933.8,8.01821,0.0158669,0,0.00537627,1,1,1,1,-1.9271396915132,1,11392834.8,0.00798166580981232,-0.00260539580981232,"1982-93","Y1986"
"Cod","Q4",1986,8,"Herring",4,1,1,400,439,0.736059,0.736059,11392800,0,13.0908,-1.94211,0,2,4,109,0.01127,0.01127,0,0,0,0,37,37,0,0,0,11505300,0,866081,6.67939,0,0,0.0049046,1,0,1,1,NA,1,11392834.8,0.0760197979874157,-0.0711151979874157,"1982-93","Y1986"
"Cod","Q4",1986,8,"Herring",4,1,1,400,439,0.736059,0.736059,11392800,0,13.0908,-1.94211,0,2,5,129,0.01868,0.01868,0,0,0,0,37,37,0,0,0,14343200,0,1361930,5.08316,0,0,0.0136996,1,0,1,1,NA,1,11392834.8,0.119542679579625,-0.105843079579625,"1982-93","Y1986"
"Cod","Q4",1986,8,"Herring",4,1,1,400,439,0.736059,0.736059,11392800,0,13.0908,-1.94211,0,2,6,149,0.02878,0.02878,0,0,0,0,37,37,1e-08,0,0,8000050,0,0,3.7422,0,0,1e-08,1,0,0,2,NA,1,11392834.8,0,1e-08,"1982-93","Y1986"
"Cod","Q4",1986,8,"Herring",4,1,1,400,439,0.736059,0.736059,11392800,0,13.0908,-1.94211,0,2,7,169,0.04199,0.04199,0,0,0,0,37,37,0,0,0,7419540,0,844464,2.71055,0,0,0.0520897,1,0,1,1,NA,1,11392834.8,0.0741223773384303,-0.0220326773384303,"1982-93","Y1986"
"Cod","Q4",1986,8,"Herring",4,1,1,400,439,0.736059,0.736059,11392800,0,13.0908,-1.94211,0,2,8,189,0.05874,0.05874,0,0,0,0,37,37,0,0,0,5947680,0,681109,1.94955,0,0,0.0186302,1,0,1,1,NA,1,11392834.8,0.0597839793130328,-0.0411537793130328,"1982-93","Y1986"
"Cod","Q4",1986,8,"Sprat",4,1,1,400,439,0.736059,0.736059,11392800,0.541239,13.0908,-1.94211,0,3,6,104,0.00979,0.00979,0,0,0,0,37,37,0.00853378,0.041345,-0.0328112,11491300,471037,286840,2.54969,0.00281287,0,0.00293844,1,1,1,1,-0.618653228206862,1,11392834.8,0.0251772280591657,-0.0222387880591657,"1982-93","Y1986"
"Cod","Q4",1986,8,"Sprat",4,1,1,400,439,0.736059,0.736059,11392800,0,13.0908,-1.94211,0,3,7,114,0.01289,0.01289,0,0,0,0,37,37,0,0,0,6340810,0,184197,2.25364,0,0,0.00559534,1,0,1,1,NA,1,11392834.8,0.0161677934626069,-0.0105724534626069,"1982-93","Y1986"
"Cod","Q4",1986,9,"Other",4,1,1,500,532,1.30995,1.30995,15703700,2.32688,3.95082,-3.09207,0,0,0,-1,-1,-1,0,0,0,0,13,13,0.679681,0.58896,0.0907203,-1,9248860,9248860,9.24886,0.0488982,0,0.679329,1,1,1,1,0.410258928523581,1,15703701,0.588960525929525,0.0903684740704754,"1982-93","Y1986"
"Cod","Q4",1986,9,"Herring",4,1,1,500,532,1.30995,1.30995,15703700,0,3.95082,-3.09207,0,2,3,92,0.00677,0.00677,0,0,0,0,13,13,0.00051691,0,0,1675170,0,0,8.81177,0,0,0.00051691,1,0,0,1,NA,1,15703701,0,0.00051691,"1982-93","Y1986"
"Cod","Q4",1986,9,"Herring",4,1,1,500,532,1.30995,1.30995,15703700,1.38987,3.95082,-3.09207,0,2,4,109,0.01127,0.01127,0,0,0,0,13,13,0.312715,0.351792,-0.0390766,11505300,5524430,1057540,8.15599,0.0460599,0,0.00101233,1,1,1,1,-0.182077077505597,1,15703701,0.0673433606510975,-0.0663310306510975,"1982-93","Y1986"
