Year Quarter Species.n Age M1 M2 M F Z N N.bar C.hat C.obs west weca Yield Yield.core CWsum CWsum.core prop.landed prop.in propmat BIO SSB Lsea ration
2012 3 21 1 0.025 0.04783 0.1455 0.0172564 0.0900864 4.84766e+06 4.63572e+06 79995.6 72102.9 0.063 0.0606 4369.43 4369.43 4369.43 4369.43 1 1 0 305403 0 368 0 
2012 3 21 2 0.025 0.0359894 0.0926 0.0411652 0.102155 4.88731e+06 4.64596e+06 191252 155788 0.134 0.1417 22075.1 22075.1 22075.1 22075.1 1 1 0.91 654899 595958 484 0 
2012 3 21 3 0.025 0.0271779 0.0806 0.066161 0.118339 3.86553e+06 3.64557e+06 241195 302879 0.219208 0.1977 59879.2 59879.2 59879.2 59879.2 1 1 0.99 847356 838882 534 0 
2012 3 21 4 0.025 0.0217701 0.0749 0.0896602 0.13643 2.08481e+06 1.94884e+06 174734 158123 0.248627 0.2055 32494.2 32494.2 32494.2 32494.2 1 1 1 518339 518339 556 0 
2012 3 21 5 0.025 0.0217701 0.0715 0.130379 0.177149 1.42029e+06 1.3016e+06 169701 142489 0.267126 0.2228 31746.6 31746.6 31746.6 31746.6 1 1 1 379397 379397 578 0 
2012 3 21 6 0.025 0.0217701 0.0687 0.130379 0.177149 651025 596620 77786.8 70524.6 0.263224 0.2441 17215 17215 17215 17215 1 1 1 171365 171365 580 0 
2012 3 21 7 0.025 0.0185196 0.0676 0.130379 0.173899 320757 294416 38385.7 50830.5 0.272836 0.251 12758.5 12758.5 12758.5 12758.5 1 1 1 87513.9 87513.9 585 0 
2012 3 21 8 0.025 0.0163387 0.0654 0.130379 0.171718 723474 664765 86671.5 95083.9 0.294037 0.2612 24835.9 24835.9 24835.9 24835.9 1 1 1 212728 212728 308 0 
2012 4 21 0 0.025 0.322027 0.2387 0.0234294 0.370456 1.04013e+07 8.69206e+06 203650 263081 0.014 0.0174 4577.61 4577.61 4577.61 4577.61 1 1 0 145618 0 260 0 
2012 4 21 1 0.025 0.0644404 0.1455 0.0119942 0.101435 4.43004e+06 4.21277e+06 50529 113411 0.08 0.0594 6736.59 6736.59 6736.59 6736.59 1 1 0 354404 0 400 0 
2012 4 21 2 0.025 0.0548019 0.0926 0.0286124 0.108414 4.4127e+06 4.18192e+06 119654 127436 0.124 0.1288 16413.7 16413.7 16413.7 16413.7 1 1 0.91 547175 497929 484 0 
2012 4 21 3 0.025 0.0428584 0.0806 0.045986 0.113844 3.43412e+06 3.24585e+06 149264 100133 0.178827 0.1804 18064 18064 18064 18064 1 1 0.99 614113 607972 530 0 
2012 4 21 4 0.025 0.0360015 0.0749 0.0623194 0.123321 1.81892e+06 1.71124e+06 106643 93698 0.201215 0.1925 18036.9 18036.9 18036.9 18036.9 1 1 1 365995 365995 562 0 
2012 4 21 5 0.025 0.034539 0.0715 0.0906215 0.150161 1.18971e+06 1.1047e+06 100109 67013.2 0.224763 0.2093 14025.9 14025.9 14025.9 14025.9 1 1 1 267404 267404 572 0 
2012 4 21 6 0.025 0.034539 0.0687 0.0906215 0.150161 545334 506365 45887.6 36638 0.232053 0.216 7913.8 7913.8 7913.8 7913.8 1 1 1 126546 126546 584 0 
2012 4 21 7 0.025 0.034539 0.0676 0.0906215 0.150161 269558 250296 22682.2 34190.1 0.23296 0.2413 8250.07 8250.07 8250.07 8250.07 1 1 1 62796.2 62796.2 598 0 
2012 4 21 8 0.025 0.034539 0.0654 0.0906215 0.150161 609322 565780 51271.9 59747.5 0.243483 0.2318 13849.5 13849.5 13849.5 13849.5 1 1 1 148359 148359 302 0 
2013 1 21 1 0.025 0.134099 0.143 0.00382862 0.162928 7.18123e+06 6.62674e+06 25371.3 21841 0.012 0.02 436.82 436.82 436.82 436.82 1 1 0 86174.8 0 276 0 
2013 1 21 2 0.025 0.0554513 0.0915 0.0091332 0.0895845 4.00272e+06 3.82867e+06 34968 56272.8 0.075 0.0731 4113.54 4113.54 4113.54 4113.54 1 1 0.83 300204 249170 428 0 
2013 1 21 3 0.025 0.0425429 0.0799 0.0146789 0.0822218 3.95932e+06 3.80092e+06 55793.5 54916.8 0.129547 0.1182 6491.16 6491.16 6491.16 6491.16 1 1 0.96 512918 492401 486 0 
2013 1 21 4 0.025 0.0360854 0.0744 0.0198926 0.080978 3.0646e+06 2.9438e+06 58559.9 113407 0.160996 0.1575 17861.6 17861.6 17861.6 17861.6 1 1 0.98 493388 483520 526 0 
2013 1 21 5 0.025 0.0315351 0.0713 0.0289268 0.085462 1.60789e+06 1.5411e+06 44579.2 24504.7 0.177737 0.1681 4119.24 4119.24 4119.24 4119.24 1 1 1 285782 285782 550 0 
2013 1 21 6 0.025 0.0280472 0.0685 0.0289268 0.081974 1.02383e+06 982991 28434.8 31364.9 0.191281 0.1842 5777.41 5777.41 5777.41 5777.41 1 1 1 195840 195840 562 0 
2013 1 21 7 0.025 0.0250282 0.0677 0.0289268 0.078955 469298 451249 13053.2 24607.3 0.198388 0.197 4847.64 4847.64 4847.64 4847.64 1 1 1 93103.1 93103.1 586 0 
2013 1 21 8 0.025 0.0250282 0.0657 0.0289268 0.078955 756337 727250 21037 42228.9 0.203699 0.2189 9243.9 9243.9 9243.9 9243.9 1 1 1 154065 154065 299 0 
2013 2 21 1 0.025 0.154646 0.143 0.00779369 0.18744 6.10155e+06 5.56383e+06 43362.8 68714.5 0.031 0.0203 1394.9 1394.9 1394.9 1394.9 1 1 0 189148 0 304 0 
2013 2 21 2 0.025 0.070179 0.0915 0.0185919 0.113771 3.65973e+06 3.45922e+06 64313.6 93583.1 0.135 0.0916 8572.22 8572.22 8572.22 8572.22 1 1 0.83 494064 410073 420 0 
2013 2 21 3 0.025 0.0637269 0.0799 0.029881 0.118608 3.6468e+06 3.43884e+06 102756 93098.2 0.187123 0.148 13778.5 13778.5 13778.5 13778.5 1 1 0.96 682401 655105 490 0 
2013 2 21 4 0.025 0.046073 0.0744 0.0404943 0.111567 2.82621e+06 2.67426e+06 108292 98844.5 0.229505 0.1907 18849.6 18849.6 18849.6 18849.6 1 1 0.98 648630 635658 534 0 
2013 2 21 5 0.025 0.046073 0.0713 0.0588846 0.129958 1.47619e+06 1.38429e+06 81513.4 100926 0.240337 0.1788 18045.6 18045.6 18045.6 18045.6 1 1 1 354782 354782 538 0 
2013 2 21 6 0.025 0.0294452 0.0685 0.0588846 0.11333 943252 891766 52511.3 52136.8 0.279387 0.1981 10328.3 10328.3 10328.3 10328.3 1 1 1 263532 263532 544 0 
2013 2 21 7 0.025 0.0294452 0.0677 0.0588846 0.11333 433669 409998 24142.6 20221.6 0.279253 0.2196 4440.66 4440.66 4440.66 4440.66 1 1 1 121103 121103 567 0 
2013 2 21 8 0.025 0.034519 0.0657 0.0588846 0.118404 698917 659126 38812.4 51924.5 0.267483 0.2035 10566.6 10566.6 10566.6 10566.6 1 1 1 186949 186949 278 0 
2013 3 21 0 0.025 0.47419 0.2353 0.0306992 0.529889 3.31659e+07 2.57453e+07 790359 382740 0.007 0.006 2296.44 2296.44 2296.44 2296.44 1 1 0 232162 0 234 0 
2013 3 21 1 0.025 0.0554348 0.143 0.0204692 0.100904 5.05867e+06 4.81182e+06 98494.1 211686 0.063 0.0477 10097.4 10097.4 10097.4 10097.4 1 1 0 318696 0 368 0 
2013 3 21 2 0.025 0.0391401 0.0915 0.0488294 0.11297 3.26618e+06 3.08844e+06 150807 112183 0.134 0.1487 16681.6 16681.6 16681.6 16681.6 1 1 0.83 437668 363264 484 0 
2013 3 21 3 0.025 0.0306947 0.0799 0.078479 0.134174 3.23893e+06 3.03104e+06 237873 229255 0.210375 0.1699 38950.4 38950.4 38950.4 38950.4 1 1 0.96 681390 654134 534 0 
2013 3 21 4 0.025 0.0248025 0.0744 0.106353 0.156156 2.52785e+06 2.34037e+06 248906 254844 0.24549 0.217 55301.1 55301.1 55301.1 55301.1 1 1 0.98 620563 608152 556 0 
2013 3 21 5 0.025 0.0248025 0.0713 0.154653 0.204456 1.29629e+06 1.17236e+06 181309 170210 0.253751 0.2068 35199.4 35199.4 35199.4 35199.4 1 1 1 328934 328934 578 0 
2013 3 21 6 0.025 0.0248025 0.0685 0.154653 0.204456 842188 761672 117795 123502 0.264316 0.2222 27442.1 27442.1 27442.1 27442.1 1 1 1 222604 222604 580 0 
2013 3 21 7 0.025 0.016714 0.0677 0.154653 0.196367 387204 351558 54369.7 66507.3 0.280331 0.2522 16773.1 16773.1 16773.1 16773.1 1 1 1 108545 108545 585 0 
2013 3 21 8 0.025 0.0146693 0.0657 0.154653 0.194323 620875 564274 87267 92811.6 0.293203 0.2584 23982.5 23982.5 23982.5 23982.5 1 1 1 182042 182042 308 0 
2013 4 21 0 0.025 0.274724 0.2353 0.0277916 0.327515 1.95238e+07 1.66489e+07 462698 78831 0.014 0.0162 1277.06 1277.06 1277.06 1277.06 1 1 0 273333 0 260 0 
2013 4 21 1 0.025 0.0703738 0.143 0.0142274 0.109601 4.57314e+06 4.33144e+06 61624.9 110759 0.08 0.0668 7398.71 7398.71 7398.71 7398.71 1 1 0 365851 0 400 0 
2013 4 21 2 0.025 0.060601 0.0915 0.0339395 0.11954 2.91728e+06 2.74965e+06 93321.8 62774.3 0.124 0.1335 8380.37 8380.37 8380.37 8380.37 1 1 0.83 361742 300246 484 0 
2013 4 21 3 0.025 0.0451924 0.0799 0.0545477 0.12474 2.83224e+06 2.66272e+06 145245 107097 0.171622 0.1541 16503.7 16503.7 16503.7 16503.7 1 1 0.96 486075 466632 530 0 
2013 4 21 4 0.025 0.0435849 0.0744 0.0739221 0.142507 2.16239e+06 2.01538e+06 148981 103829 0.198676 0.2008 20848.9 20848.9 20848.9 20848.9 1 1 0.98 429615 421023 562 0 
2013 4 21 5 0.025 0.0411987 0.0713 0.107494 0.173692 1.05659e+06 969921 104260 126137 0.213508 0.2071 26122.9 26122.9 26122.9 26122.9 1 1 1 225591 225591 572 0 
2013 4 21 6 0.025 0.0390736 0.0685 0.107494 0.171567 686460 630801 67807.1 119586 0.233016 0.224 26787.3 26787.3 26787.3 26787.3 1 1 1 159956 159956 584 0 
2013 4 21 7 0.025 0.0390736 0.0677 0.107494 0.171567 318170 292372 31428.2 33860.3 0.23936 0.2312 7828.5 7828.5 7828.5 7828.5 1 1 1 76157.1 76157.1 598 0 
2013 4 21 8 0.025 0.0390736 0.0657 0.107494 0.171567 511223 469773 50497.6 125382 0.242792 0.2431 30480.3 30480.3 30480.3 30480.3 1 1 1 124121 124121 302 0 
2014 1 21 1 0.025 0.122331 0.1408 0.00371088 0.151042 1.4071e+07 1.30599e+07 48463.8 2271.09 0.012 0.04 90.8436 90.8436 90.8436 90.8436 1 1 0 168852 0 276 0 
2014 1 21 2 0.025 0.0504503 0.0904 0.00885233 0.0843026 4.09841e+06 3.93041e+06 34793.3 51912.7 0.075 0.084 4360.66 4360.66 4360.66 4360.66 1 1 0.85 307380 261273 428 0 
2014 1 21 3 0.025 0.0387679 0.0794 0.0142275 0.0779954 2.58858e+06 2.49021e+06 35429.5 30313.2 0.13103 0.1252 3795.22 3795.22 3795.22 3795.22 1 1 1 339182 339182 486 0 
2014 1 21 4 0.025 0.038778 0.074 0.0192809 0.0830589 2.5001e+06 2.39908e+06 46256.5 51906.6 0.157138 0.1444 7495.32 7495.32 7495.32 7495.32 1 1 1 392860 392860 526 0 
2014 1 21 5 0.025 0.0325718 0.0711 0.0280373 0.085609 1.87519e+06 1.79716e+06 50387.5 53425.7 0.173187 0.1665 8895.37 8895.37 8895.37 8895.37 1 1 1 324758 324758 550 0 
2014 1 21 6 0.025 0.0319948 0.0684 0.0280373 0.0850321 888125 851413 23871.3 14848.9 0.180743 0.1769 2626.77 2626.77 2626.77 2626.77 1 1 1 160522 160522 562 0 
2014 1 21 7 0.025 0.0319948 0.0677 0.0280373 0.0850321 578235 554333 15542 12772 0.192023 0.1912 2442 2442 2442 2442 1 1 1 111034 111034 586 0 
2014 1 21 8 0.025 0.0290572 0.0658 0.0280373 0.0820944 698634 670726 18805.3 13934.3 0.199474 0.2037 2838.41 2838.41 2838.41 2838.41 1 1 1 139359 139359 299 0 
2014 2 21 1 0.025 0.140135 0.1408 0.00755401 0.172689 1.20984e+07 1.11114e+07 83935.9 57703.8 0.031 0.0556 3208.33 3208.33 3208.33 3208.33 1 1 0 375052 0 304 0 
2014 2 21 2 0.025 0.0723767 0.0904 0.0180202 0.115397 3.76706e+06 3.55783e+06 64112.7 122450 0.135 0.1155 14142.9 14142.9 14142.9 14142.9 1 1 0.85 508553 432270 420 0 
2014 2 21 3 0.025 0.0678124 0.0794 0.0289621 0.121775 2.39436e+06 2.25431e+06 65289.7 101482 0.189266 0.1587 16105.2 16105.2 16105.2 16105.2 1 1 1 453170 453170 490 0 
2014 2 21 4 0.025 0.0542753 0.074 0.039249 0.118524 2.30083e+06 2.16971e+06 85158.8 154248 0.224006 0.1633 25188.7 25188.7 25188.7 25188.7 1 1 1 515400 515400 534 0 
2014 2 21 5 0.025 0.0542753 0.0711 0.0570738 0.136349 1.72133e+06 1.60914e+06 91839.6 64279.7 0.234184 0.1942 12483.1 12483.1 12483.1 12483.1 1 1 1 403109 403109 538 0 
2014 2 21 6 0.025 0.0515745 0.0684 0.0570738 0.133648 815727 763566 43579.6 101094 0.263994 0.1985 20067.2 20067.2 20067.2 20067.2 1 1 1 215347 215347 544 0 
2014 2 21 7 0.025 0.0515745 0.0677 0.0570738 0.133648 531099 497138 28373.6 47781.9 0.270293 0.2145 10249.2 10249.2 10249.2 10249.2 1 1 1 143552 143552 567 0 
2014 2 21 8 0.025 0.0515745 0.0658 0.0570738 0.133648 643571 602419 34382.3 35636 0.261936 0.2226 7932.57 7932.57 7932.57 7932.57 1 1 1 168574 168574 278 0 
2014 3 21 0 0.025 0.443872 0.2307 0.0297551 0.498627 3.7275e+07 2.93516e+07 873361 916091 0.007 0.0075 6870.68 6870.68 6870.68 6870.68 1 1 0 260925 0 234 0 
2014 3 21 1 0.025 0.0469987 0.1408 0.0198397 0.0918384 1.01796e+07 9.72617e+06 192964 195428 0.063 0.0485 9478.26 9478.26 9478.26 9478.26 1 1 0 641316 0 368 0 
2014 3 21 2 0.025 0.0324188 0.0904 0.0473278 0.104747 3.3565e+06 3.18669e+06 150819 153498 0.134 0.1416 21735.3 21735.3 21735.3 21735.3 1 1 0.85 449771 382305 484 0 
2014 3 21 3 0.025 0.0282559 0.0794 0.0760655 0.129321 2.11984e+06 1.98849e+06 151256 178438 0.212784 0.1917 34206.5 34206.5 34206.5 34206.5 1 1 1 451068 451068 534 0 
2014 3 21 4 0.025 0.0243634 0.074 0.103083 0.152446 2.04367e+06 1.89552e+06 195395 294858 0.239608 0.208 61330.4 61330.4 61330.4 61330.4 1 1 1 489679 489679 556 0 
2014 3 21 5 0.025 0.0243634 0.0711 0.149897 0.199261 1.50193e+06 1.36175e+06 204123 217996 0.247254 0.2389 52079.1 52079.1 52079.1 52079.1 1 1 1 371358 371358 578 0 
2014 3 21 6 0.025 0.0243634 0.0684 0.149897 0.199261 713678 647070 96994.2 95111 0.249753 0.2338 22237 22237 22237 22237 1 1 1 178243 178243 580 0 
2014 3 21 7 0.025 0.0243634 0.0677 0.149897 0.199261 464657 421291 63150.4 73592.5 0.271337 0.2433 17905 17905 17905 17905 1 1 1 126079 126079 585 0 
2014 3 21 8 0.025 0.0195731 0.0658 0.149897 0.194471 563059 511693 76701.4 90807.5 0.287122 0.2654 24100.3 24100.3 24100.3 24100.3 1 1 1 161667 161667 308 0 
2014 4 21 0 0.025 0.262545 0.2307 0.0269369 0.314482 2.26395e+07 1.94252e+07 523255 354650 0.014 0.0075 2659.88 2659.88 2659.88 2659.88 1 1 0 316953 0 260 0 
2014 4 21 1 0.025 0.0562144 0.1408 0.0137898 0.0950042 9.28639e+06 8.85891e+06 122163 115188 0.08 0.057 6565.7 6565.7 6565.7 6565.7 1 1 0 742911 0 400 0 
2014 4 21 2 0.025 0.0513143 0.0904 0.0328957 0.10921 3.0227e+06 2.8635e+06 94196.9 55129.9 0.124 0.1313 7238.56 7238.56 7238.56 7238.56 1 1 0.85 374815 318593 484 0 
2014 4 21 3 0.025 0.0386692 0.0794 0.0528702 0.116539 1.86268e+06 1.75824e+06 92958.7 75967.5 0.173587 0.1616 12276.3 12276.3 12276.3 12276.3 1 1 1 323338 323338 530 0 
2014 4 21 4 0.025 0.0373587 0.074 0.0716488 0.134007 1.7547e+06 1.64221e+06 117663 116028 0.193915 0.1795 20827 20827 20827 20827 1 1 1 340263 340263 562 0 
2014 4 21 5 0.025 0.0357166 0.0711 0.104188 0.164905 1.23058e+06 1.13447e+06 118199 151881 0.208042 0.2059 31272.4 31272.4 31272.4 31272.4 1 1 1 256013 256013 572 0 
2014 4 21 6 0.025 0.033838 0.0684 0.104188 0.163026 584742 539566 56216.3 73508.3 0.220177 0.2088 15348.5 15348.5 15348.5 15348.5 1 1 1 128747 128747 584 0 
2014 4 21 7 0.025 0.033838 0.0677 0.104188 0.163026 380710 351297 36601 57582.4 0.23168 0.2225 12812.1 12812.1 12812.1 12812.1 1 1 1 88203 88203 598 0 
2014 4 21 8 0.025 0.033838 0.0658 0.104188 0.163026 463550 427737 44565 74135.6 0.237757 0.2317 17177.2 17177.2 17177.2 17177.2 1 1 1 110212 110212 302 0 
2015 1 21 1 0.025 0.104581 0.1388 0.00403543 0.133617 1.65306e+07 1.54738e+07 62443.6 69300.8 0.012 0.0114 790.029 790.029 790.029 790.029 1 1 0 198367 0 276 0 
2015 1 21 2 0.025 0.042237 0.0895 0.00962656 0.0768636 8.44475e+06 8.12837e+06 78248.2 102909 0.075 0.0664 6833.16 6833.16 6833.16 6833.16 1 1 0.7 633357 443350 428 0 
2015 1 21 3 0.025 0.0376409 0.0792 0.0154719 0.0781128 2.70998e+06 2.60684e+06 40332.7 37105.7 0.119658 0.1222 4534.32 4534.32 4534.32 4534.32 1 1 0.9 324271 291844 486 0 
2015 1 21 4 0.025 0.0319946 0.0737 0.0209672 0.0779618 1.65778e+06 1.5948e+06 33438.6 40324.4 0.154309 0.1407 5673.65 5673.65 5673.65 5673.65 1 1 0.96 255810 245578 526 0 
2015 1 21 5 0.025 0.0317656 0.071 0.0304894 0.087255 1.53463e+06 1.46959e+06 44806.8 63462.4 0.169975 0.1535 9741.48 9741.48 9741.48 9741.48 1 1 1 260850 260850 550 0 
2015 1 21 6 0.025 0.0283863 0.0683 0.0304894 0.0838757 1.0435e+06 1.00094e+06 30518.1 66452.7 0.177581 0.1763 11715.6 11715.6 11715.6 11715.6 1 1 1 185307 185307 562 0 
2015 1 21 7 0.025 0.0283863 0.0677 0.0304894 0.0838757 496779 476515 14528.7 15737.2 0.18221 0.1845 2903.52 2903.52 2903.52 2903.52 1 1 1 90518.1 90518.1 586 0 
2015 1 21 8 0.025 0.0283863 0.066 0.0304894 0.0838757 717257 688001 20976.7 29375.4 0.193638 0.2044 6004.33 6004.33 6004.33 6004.33 1 1 1 138888 138888 299 0 
2015 2 21 1 0.025 0.112176 0.1388 0.00821469 0.145391 1.44631e+07 1.34608e+07 110576 139473 0.031 0.0199 2775.52 2775.52 2775.52 2775.52 1 1 0 448355 0 304 0 
2015 2 21 2 0.025 0.0600605 0.0895 0.0195962 0.104657 7.81998e+06 7.42468e+06 145496 76587.6 0.135 0.124 9496.86 9496.86 9496.86 9496.86 1 1 0.7 1.0557e+06 738988 420 0 
2015 2 21 3 0.025 0.0550701 0.0792 0.0314951 0.111565 2.50635e+06 2.3716e+06 74693.9 45127.5 0.172839 0.1543 6963.17 6963.17 6963.17 6963.17 1 1 0.9 433196 389876 490 0 
2015 2 21 4 0.025 0.0428631 0.0737 0.0426817 0.110545 1.53345e+06 1.45173e+06 61962.1 41075.7 0.219973 0.1707 7011.62 7011.62 7011.62 7011.62 1 1 0.96 337317 323824 534 0 
2015 2 21 5 0.025 0.0428631 0.071 0.0620654 0.129929 1.40641e+06 1.31887e+06 81856.3 73871 0.22984 0.1823 13466.7 13466.7 13466.7 13466.7 1 1 1 323248 323248 538 0 
2015 2 21 6 0.025 0.0403134 0.0683 0.0620654 0.127379 959550 900951 55917.9 50171.1 0.259376 0.1929 9678 9678 9678 9678 1 1 1 248884 248884 544 0 
2015 2 21 7 0.025 0.0403134 0.0677 0.0620654 0.127379 456811 428914 26620.7 72398.5 0.25648 0.2017 14602.8 14602.8 14602.8 14602.8 1 1 1 117163 117163 567 0 
2015 2 21 8 0.025 0.0403134 0.066 0.0620654 0.127379 659551 619273 38435.4 84466.8 0.254272 0.2185 18456 18456 18456 18456 1 1 1 167705 167705 278 0 
2015 3 21 0 0.025 0.513182 0.225 0.0323575 0.570539 1.25153e+07 9.53726e+06 308602 225530 0.007 0.0062 1398.29 1398.29 1398.29 1398.29 1 1 0 87606.9 0 234 0 
2015 3 21 1 0.025 0.049197 0.1388 0.0215749 0.0957719 1.2506e+07 1.19258e+07 257298 77599.7 0.063 0.0326 2529.75 2529.75 2529.75 2529.75 1 1 0 787877 0 368 0 
2015 3 21 2 0.025 0.0339395 0.0895 0.0514671 0.110407 7.04294e+06 6.66807e+06 343186 157008 0.134 0.1341 21054.8 21054.8 21054.8 21054.8 1 1 0.7 943753 660627 484 0 
2015 3 21 3 0.025 0.0294142 0.0792 0.0827182 0.137132 2.24177e+06 2.09485e+06 173282 108416 0.194316 0.1682 18235.6 18235.6 18235.6 18235.6 1 1 0.9 435611 392050 534 0 
2015 3 21 4 0.025 0.0275713 0.0737 0.112098 0.16467 1.37296e+06 1.26588e+06 141903 146694 0.235294 0.2117 31055.2 31055.2 31055.2 31055.2 1 1 0.96 323050 310128 556 0 
2015 3 21 5 0.025 0.0233534 0.071 0.163007 0.211361 1.23505e+06 1.11326e+06 181469 228616 0.242668 0.2266 51804.4 51804.4 51804.4 51804.4 1 1 1 299706 299706 578 0 
2015 3 21 6 0.025 0.0233534 0.0683 0.163007 0.211361 844788 761481 124127 212259 0.245384 0.2531 53722.8 53722.8 53722.8 53722.8 1 1 1 207297 207297 580 0 
2015 3 21 7 0.025 0.0233534 0.0677 0.163007 0.211361 402176 362517 59092.9 99759.7 0.25747 0.2432 24261.6 24261.6 24261.6 24261.6 1 1 1 103548 103548 585 0 
2015 3 21 8 0.025 0.0196677 0.066 0.163007 0.207675 580669 524339 85471.2 118246 0.278721 0.2659 31441.7 31441.7 31441.7 31441.7 1 1 1 161845 161845 308 0 
2015 4 21 0 0.025 0.316234 0.225 0.0292928 0.370526 7.07389e+06 5.91127e+06 173158 312190 0.014 0.0105 3278 3278 3278 3278 1 1 0 99034.4 0 260 0 
2015 4 21 1 0.025 0.0582347 0.1388 0.0149959 0.0982306 1.13638e+07 1.08235e+07 162308 108504 0.08 0.0388 4209.96 4209.96 4209.96 4209.96 1 1 0 909106 0 400 0 
2015 4 21 2 0.025 0.0536408 0.0895 0.0357728 0.114414 6.30674e+06 5.95932e+06 213182 215297 0.124 0.1173 25254.3 25254.3 25254.3 25254.3 1 1 0.7 782036 547425 484 0 
2015 4 21 3 0.025 0.0417726 0.0792 0.0574943 0.124267 1.95449e+06 1.83793e+06 105671 56905.5 0.158521 0.1466 8342.35 8342.35 8342.35 8342.35 1 1 0.9 309828 278846 530 0 
2015 4 21 4 0.025 0.0376088 0.0737 0.0779152 0.140524 1.16451e+06 1.08639e+06 84646.6 54718 0.190424 0.1739 9515.46 9515.46 9515.46 9515.46 1 1 0.96 221751 212881 562 0 
2015 4 21 5 0.025 0.0376088 0.071 0.1133 0.175909 999748 916753 103868 95091.2 0.204184 0.1815 17259.1 17259.1 17259.1 17259.1 1 1 1 204133 204133 572 0 
2015 4 21 6 0.025 0.0356877 0.0683 0.1133 0.173988 683840 627656 71113.5 103151 0.216326 0.198 20424 20424 20424 20424 1 1 1 147932 147932 584 0 
2015 4 21 7 0.025 0.0356877 0.0677 0.1133 0.173988 325554 298807 33854.9 83384 0.21984 0.2053 17118.7 17118.7 17118.7 17118.7 1 1 1 71569.9 71569.9 598 0 
2015 4 21 8 0.025 0.0356877 0.066 0.1133 0.173988 471776 433015 49060.7 105723 0.230801 0.2213 23396.4 23396.4 23396.4 23396.4 1 1 1 108886 108886 302 0 
2016 1 21 1 0.025 0.144185 0.1369 0.00389972 0.173085 4.88361e+06 4.48433e+06 17487.7 27273.9 0.012 0.0123 335.469 335.469 335.469 335.469 1 1 0 58603.3 0 276 0 
2016 1 21 2 0.025 0.0499042 0.0886 0.00930282 0.084207 1.03006e+07 9.87885e+06 91901.2 59997.6 0.075 0.0549 3293.87 3293.87 3293.87 3293.87 1 1 0.71 772547 548508 428 0 
2016 1 21 3 0.025 0.0400435 0.0789 0.0149516 0.079995 5.62491e+06 5.40581e+06 80825.3 48221.4 0.118916 0.1003 4836.61 4836.61 4836.61 4836.61 1 1 0.89 668892 595314 486 0 
2016 1 21 4 0.025 0.0372268 0.0734 0.0202621 0.0824889 1.7261e+06 1.65683e+06 33570.8 19313.7 0.145565 0.1242 2398.76 2398.76 2398.76 2398.76 1 1 0.95 251260 238697 526 0 
2016 1 21 5 0.025 0.0303513 0.0709 0.0294641 0.0848153 1.01185e+06 970126 28583.9 12258.9 0.173455 0.1439 1764.05 1764.05 1764.05 1764.05 1 1 1 175510 175510 550 0 
2016 1 21 6 0.025 0.0296661 0.0681 0.0294641 0.0841302 838483 804181 23694.4 18797.9 0.177317 0.1595 2998.26 2998.26 2998.26 2998.26 1 1 1 148677 148677 562 0 
2016 1 21 7 0.025 0.0296661 0.0676 0.0294641 0.0841302 574636 551128 16238.5 10880.4 0.178497 0.1652 1797.44 1797.44 1797.44 1797.44 1 1 1 102571 102571 586 0 
2016 1 21 8 0.025 0.0296661 0.0661 0.0294641 0.0841302 670003 642593 18933.4 10979.7 0.189077 0.1748 1919.25 1919.25 1919.25 1919.25 1 1 1 126682 126682 299 0 
2016 2 21 1 0.025 0.165385 0.1369 0.00793843 0.198323 4.10744e+06 3.72578e+06 29576.8 19864.8 0.031 0.0222 440.999 440.999 440.999 440.999 1 1 0 127331 0 304 0 
2016 2 21 2 0.025 0.0693227 0.0886 0.0189372 0.11326 9.46876e+06 8.95222e+06 169530 94623.5 0.135 0.1289 12197 12197 12197 12197 1 1 0.71 1.27828e+06 907580 420 0 
2016 2 21 3 0.025 0.0642203 0.0789 0.030436 0.119656 5.19247e+06 4.89385e+06 148949 157868 0.171768 0.1553 24516.9 24516.9 24516.9 24516.9 1 1 0.89 891901 793792 490 0 
2016 2 21 4 0.025 0.0637031 0.0734 0.0412463 0.129949 1.58943e+06 1.49049e+06 61477.2 56699.4 0.207508 0.1718 9740.96 9740.96 9740.96 9740.96 1 1 0.95 329820 313329 534 0 
2016 2 21 5 0.025 0.0464085 0.0709 0.0599782 0.131387 929567 871089 52246.4 34380.5 0.234545 0.186 6394.77 6394.77 6394.77 6394.77 1 1 1 218025 218025 538 0 
2016 2 21 6 0.025 0.0449341 0.0681 0.0599782 0.129912 770827 722857 43355.7 71583.5 0.258991 0.1969 14094.8 14094.8 14094.8 14094.8 1 1 1 199637 199637 544 0 
2016 2 21 7 0.025 0.0449341 0.0676 0.0599782 0.129912 528269 495394 29712.9 49954.4 0.251253 0.2068 10330.6 10330.6 10330.6 10330.6 1 1 1 132729 132729 567 0 
2016 2 21 8 0.025 0.0464085 0.0661 0.0599782 0.131387 615941 577193 34619 121072 0.248283 0.2216 26829.5 26829.5 26829.5 26829.5 1 1 1 152928 152928 278 0 
2016 3 21 0 0.025 0.487258 0.2182 0.0312693 0.543527 1.53508e+07 1.18424e+07 370303 1.1592e+06 0.007 0.006 6955.19 6955.19 6955.19 6955.19 1 1 0 107456 0 234 0 
