Year Quarter Species.n Age M1 M2 M F Z N N.bar C.hat C.obs west weca Yield Yield.core CWsum CWsum.core prop.landed prop.in propmat BIO SSB Lsea ration
2002 3 3 0 0.05 0.0219266 0.05 0 0.0719266 1.96054e+08 1.8917e+08 0 335976 0.003511 0.004059 1363.72 1363.72 1363.72 1363.72 1 1 0 688347 0 84 0 
2002 3 3 1 0.05 0.0149815 0.0963 0.00644089 0.0714224 5.08604e+07 4.90866e+07 316161 890566 0.007472 0.009611 8559.23 8559.23 8559.23 8559.23 1 1 0.17 380029 64604.9 107 0 
2002 3 3 2 0.05 0.0117715 0.083 0.0100218 0.0717933 2.56034e+07 2.47059e+07 247598 341537 0.010981 0.010981 3750.41 3750.41 3750.41 3750.41 1 1 0.93 281151 261470 121 0 
2002 3 3 3 0.05 0.0118844 0.0823 0.0127935 0.0746779 2.97432e+07 2.86597e+07 366658 702511 0.010826 0.010826 7605.38 7605.38 7605.38 7605.38 1 1 1 321999 321999 121 0 
2002 3 3 4 0.05 0.0107749 0.0808 0.0138677 0.0746427 8.55651e+06 8.24497e+06 114339 108783 0.012089 0.012089 1315.08 1315.08 1315.08 1315.08 1 1 1 103440 103440 125 0 
2002 3 3 5 0.05 0.0114648 0.0808 0.0138677 0.0753325 1.81202e+07 1.74545e+07 242054 298273 0.011417 0.011417 3405.38 3405.38 3405.38 3405.38 1 1 1 206878 206878 123 0 
2002 3 3 6 0.05 0.0108216 0.0805 0.0138677 0.0746894 3.54882e+06 3.41953e+06 47421.1 52391.2 0.012012 0.012012 629.323 629.323 629.323 629.323 1 1 1 42628.4 42628.4 125 0 
2002 3 3 7 0.05 0.0108289 0.0805 0.0138677 0.0746967 6.06364e+06 5.84271e+06 81025.1 511414 0.012 0.006869 3512.9 3512.9 3512.9 3512.9 1 1 1 72763.7 72763.7 104 0 
2002 4 3 0 0.05 0.048579 0.05 0 0.098579 1.82448e+08 1.73744e+08 0 1.91933e+06 0.003727 0.00419 8041.97 8041.97 8041.97 8041.97 1 1 0 679984 0 86 0 
2002 4 3 1 0.05 0.0359068 0.0963 0.0318337 0.11774 4.73545e+07 4.4673e+07 1.42211e+06 1.96704e+06 0.007415 0.010093 19853.4 19853.4 19853.4 19853.4 1 1 0.17 351134 59692.7 107 0 
2002 4 3 2 0.05 0.0287971 0.083 0.0416883 0.120485 2.38297e+07 2.24501e+07 935905 1.12758e+06 0.010871 0.010871 12257.9 12257.9 12257.9 12257.9 1 1 0.93 259052 240919 121 0 
2002 4 3 3 0.05 0.0278399 0.0823 0.0532179 0.131058 2.76029e+07 2.58706e+07 1.37678e+06 1.7615e+06 0.011467 0.011467 20199.1 20199.1 20199.1 20199.1 1 1 1 316523 316523 123 0 
2002 4 3 4 0.05 0.0272819 0.0808 0.0576865 0.134968 7.94109e+06 7.42851e+06 428524 430246 0.011833 0.011833 5091.1 5091.1 5091.1 5091.1 1 1 1 93966.9 93966.9 124 0 
2002 4 3 5 0.05 0.0264713 0.0808 0.0576865 0.134158 1.68053e+07 1.57268e+07 907222 715474 0.012175 0.012175 8710.9 8710.9 8710.9 8710.9 1 1 1 204604 204604 125 0 
2002 4 3 6 0.05 0.0271331 0.0805 0.0576865 0.13482 3.29342e+06 3.08106e+06 177735 164421 0.011933 0.011933 1962.04 1962.04 1962.04 1962.04 1 1 1 39300.4 39300.4 125 0 
2002 4 3 7 0.05 0.027182 0.0805 0.0576865 0.134869 5.62721e+06 5.26424e+06 303676 1.38648e+06 0.0119 0.003818 5293.57 5293.57 5293.57 5293.57 1 1 1 66963.8 66963.8 86 0 
2003 1 3 1 0.05 0.0731343 0.0877 0.0435693 0.166704 1.65321e+08 1.52276e+08 6.63454e+06 3.56786e+06 0.003629 0.003359 11984.5 11984.5 11984.5 11984.5 1 1 0.17 599948 101991 85 0 
2003 1 3 2 0.05 0.0451676 0.077 0.112199 0.207367 4.20947e+07 3.80168e+07 4.26546e+06 3.40268e+06 0.009927 0.009927 33778.4 33778.4 33778.4 33778.4 1 1 0.93 417874 388623 117 0 
2003 1 3 3 0.05 0.042975 0.0757 0.14323 0.236205 2.11248e+07 1.88153e+07 2.6949e+06 2.41139e+06 0.010792 0.010792 26023.7 26023.7 26023.7 26023.7 1 1 1 227979 227979 121 0 
2003 1 3 4 0.05 0.042675 0.0757 0.155256 0.247931 2.42124e+07 2.14443e+07 3.32936e+06 2.63906e+06 0.010917 0.010917 28810.7 28810.7 28810.7 28810.7 1 1 1 264326 264326 121 0 
2003 1 3 5 0.05 0.0408758 0.0747 0.155256 0.246132 6.93847e+06 6.15053e+06 954909 1.63552e+06 0.011415 0.011415 18669.5 18669.5 18669.5 18669.5 1 1 1 79202.7 79202.7 123 0 
2003 1 3 6 0.05 0.0420914 0.0755 0.155256 0.247348 1.46954e+07 1.3019e+07 2.02128e+06 834988 0.011165 0.011165 9322.64 9322.64 9322.64 9322.64 1 1 1 164074 164074 122 0 
2003 1 3 7 0.05 0.0431546 0.0757 0.155256 0.248411 2.87803e+06 2.54841e+06 395657 1.23075e+06 0.010718 0.010718 13191.1 13191.1 13191.1 13191.1 1 1 1 30846.7 30846.7 120 0 
2003 2 3 1 0.05 0.0540651 0.0877 0.0188285 0.122894 1.39936e+08 1.31679e+08 2.47932e+06 1.9742e+06 0.004655 0.004007 7910.6 7910.6 7910.6 7910.6 1 1 0.17 651401 110738 92 0 
2003 2 3 2 0.05 0.0369304 0.077 0.0615196 0.14845 3.42113e+07 3.17931e+07 1.9559e+06 2.06092e+06 0.009648 0.009648 19883.8 19883.8 19883.8 19883.8 1 1 0.93 330070 306965 116 0 
2003 2 3 3 0.05 0.0343064 0.0757 0.0785338 0.16284 1.66805e+07 1.53932e+07 1.20889e+06 1.52171e+06 0.010905 0.010905 16594.2 16594.2 16594.2 16594.2 1 1 1 181901 181901 121 0 
2003 2 3 4 0.05 0.0343686 0.0757 0.0851282 0.169497 1.88957e+07 1.7381e+07 1.47962e+06 1.41617e+06 0.010873 0.010873 15398 15398 15398 15398 1 1 1 205452 205452 121 0 
2003 2 3 5 0.05 0.0319188 0.0747 0.0851282 0.167047 5.42463e+06 4.99575e+06 425280 375857 0.011725 0.011725 4406.92 4406.92 4406.92 4406.92 1 1 1 63603.8 63603.8 124 0 
2003 2 3 6 0.05 0.0337444 0.0755 0.0851282 0.168873 1.14752e+07 1.05586e+07 898833 563857 0.011199 0.011199 6314.63 6314.63 6314.63 6314.63 1 1 1 128511 128511 122 0 
2003 2 3 7 0.05 0.0341999 0.0757 0.0851282 0.169328 2.24498e+06 2.0652e+06 175807 415957 0.01096 0.01096 4558.89 4558.89 4558.89 4558.89 1 1 1 24604.9 24604.9 121 0 
2003 3 3 0 0.05 0.0165288 0.05 0 0.0665288 3.38258e+08 3.27252e+08 0 48326 0.003552 0.002979 143.963 143.963 143.963 143.963 1 1 0 1.20149e+06 0 84 0 
2003 3 3 1 0.05 0.0112964 0.0877 0.00677484 0.0680712 1.23753e+08 1.19635e+08 810509 727933 0.007528 0.007137 5195.26 5195.26 5195.26 5195.26 1 1 0.17 931614 158374 107 0 
2003 3 3 2 0.05 0.0092053 0.077 0.0105414 0.0697467 2.94916e+07 2.84866e+07 300289 449095 0.010529 0.010529 4728.52 4728.52 4728.52 4728.52 1 1 0.93 310517 288781 120 0 
2003 3 3 3 0.05 0.00875679 0.0757 0.0134568 0.0722136 1.41739e+07 1.36742e+07 184011 197617 0.011359 0.011359 2244.73 2244.73 2244.73 2244.73 1 1 1 161001 161001 123 0 
2003 3 3 4 0.05 0.00894002 0.0757 0.0145867 0.0735268 1.59496e+07 1.53774e+07 224306 271652 0.01101 0.01101 2990.89 2990.89 2990.89 2990.89 1 1 1 175605 175605 121 0 
2003 3 3 5 0.05 0.0080657 0.0747 0.0145867 0.0726524 4.5901e+06 4.42733e+06 64580.3 49532.7 0.0123 0.0123 609.252 609.252 609.252 609.252 1 1 1 56458.3 56458.3 126 0 
2003 3 3 6 0.05 0.0089181 0.0755 0.0145867 0.0735048 9.69214e+06 9.3445e+06 136306 111467 0.011051 0.011051 1231.82 1231.82 1231.82 1231.82 1 1 1 107108 107108 121 0 
2003 3 3 7 0.05 0.00887194 0.0757 0.0145867 0.0734587 1.89528e+06 1.82734e+06 26655 94687.7 0.011138 0.011138 1054.63 1054.63 1054.63 1054.63 1 1 1 21109.6 21109.6 122 0 
2003 4 3 0 0.05 0.0376227 0.05 0 0.0876227 3.16487e+08 3.03017e+08 0 3.91433e+06 0.003769 0.002996 11727.3 11727.3 11727.3 11727.3 1 1 0 1.19284e+06 0 86 0 
2003 4 3 1 0.05 0.0279347 0.0877 0.0334842 0.111419 1.15609e+08 1.09402e+08 3.66323e+06 3.09612e+06 0.007367 0.006877 21292 21292 21292 21292 1 1 0.17 851695 144788 107 0 
2003 4 3 2 0.05 0.0236434 0.077 0.0438497 0.117493 2.75047e+07 2.59504e+07 1.13792e+06 1.19602e+06 0.009914 0.009914 11857.4 11857.4 11857.4 11857.4 1 1 0.93 272682 253594 117 0 
2003 4 3 3 0.05 0.0226371 0.0757 0.0559771 0.128614 1.31864e+07 1.23737e+07 692642 674676 0.01065 0.01065 7185.29 7185.29 7185.29 7185.29 1 1 1 140435 140435 120 0 
2003 4 3 4 0.05 0.0224965 0.0757 0.0606774 0.133174 1.4819e+07 1.38746e+07 841875 740594 0.010758 0.010758 7967.31 7967.31 7967.31 7967.31 1 1 1 159423 159423 120 0 
2003 4 3 5 0.05 0.0223973 0.0747 0.0606774 0.133075 4.26845e+06 3.99663e+06 242505 335135 0.010835 0.010835 3631.19 3631.19 3631.19 3631.19 1 1 1 46248.6 46248.6 121 0 
2003 4 3 6 0.05 0.0221061 0.0755 0.0606774 0.132783 9.00527e+06 8.433e+06 511693 392220 0.011065 0.011065 4339.92 4339.92 4339.92 4339.92 1 1 1 99643.3 99643.3 122 0 
2003 4 3 7 0.05 0.0220003 0.0757 0.0606774 0.132678 1.76105e+06 1.64922e+06 100070 475004 0.01115 0.01115 5296.3 5296.3 5296.3 5296.3 1 1 1 19635.7 19635.7 122 0 
2004 1 3 1 0.05 0.0578233 0.0838 0.0471279 0.154951 2.89935e+08 2.68589e+08 1.2658e+07 1.1061e+07 0.0036 0.003122 34532.4 34532.4 34532.4 34532.4 1 1 0.17 1.04377e+06 177440 85 0 
2004 1 3 2 0.05 0.0403454 0.0772 0.121363 0.211709 1.0342e+08 9.3206e+07 1.13118e+07 6.46938e+06 0.00742 0.00742 48002.8 48002.8 48002.8 48002.8 1 1 0.93 767377 713661 107 0 
2004 1 3 3 0.05 0.0327391 0.0732 0.154928 0.237667 2.44557e+07 2.17668e+07 3.37228e+06 2.66058e+06 0.010822 0.010822 28792.8 28792.8 28792.8 28792.8 1 1 1 264660 264660 121 0 
2004 1 3 4 0.05 0.031229 0.072 0.167937 0.249166 1.1595e+07 1.02633e+07 1.72359e+06 1.54052e+06 0.011193 0.011193 17243 17243 17243 17243 1 1 1 129783 129783 122 0 
2004 1 3 5 0.05 0.0311252 0.0722 0.167937 0.249062 1.29712e+07 1.14821e+07 1.92827e+06 1.72816e+06 0.011257 0.011257 19453.9 19453.9 19453.9 19453.9 1 1 1 146017 146017 122 0 
2004 1 3 6 0.05 0.0308463 0.072 0.167937 0.248783 3.7366e+06 3.30806e+06 555546 769462 0.011431 0.011431 8795.73 8795.73 8795.73 8795.73 1 1 1 42713 42713 123 0 
2004 1 3 7 0.05 0.0309996 0.0722 0.167937 0.248937 7.88551e+06 6.98063e+06 1.17231e+06 1.33737e+06 0.011335 0.011335 15159 15159 15159 15159 1 1 1 89382.2 89382.2 122 0 
2004 2 3 1 0.05 0.0398568 0.0838 0.0203664 0.110223 2.48317e+08 2.35121e+08 4.78857e+06 4.21303e+06 0.00465 0.003954 16658.3 16658.3 16658.3 16658.3 1 1 0.17 1.15467e+06 196295 92 0 
2004 2 3 2 0.05 0.0291285 0.0772 0.0665443 0.145673 8.36876e+07 7.78776e+07 5.18231e+06 3.00477e+06 0.007892 0.007892 23713.7 23713.7 23713.7 23713.7 1 1 0.93 660462 614230 109 0 
2004 2 3 3 0.05 0.024307 0.0732 0.0849482 0.159255 1.92825e+07 1.78254e+07 1.51424e+06 1.52933e+06 0.010625 0.010625 16249.2 16249.2 16249.2 16249.2 1 1 1 204877 204877 120 0 
2004 2 3 4 0.05 0.0219797 0.072 0.0920812 0.164061 9.03773e+06 8.33529e+06 767524 904717 0.011541 0.011541 10441.3 10441.3 10441.3 10441.3 1 1 1 104304 104304 123 0 
2004 2 3 5 0.05 0.0234408 0.0722 0.0920812 0.165522 1.01115e+07 9.31897e+06 858102 997248 0.011237 0.011237 11206.1 11206.1 11206.1 11206.1 1 1 1 113623 113623 122 0 
2004 2 3 6 0.05 0.023171 0.072 0.0920812 0.165252 2.91361e+06 2.6856e+06 247293 312368 0.011437 0.011437 3572.56 3572.56 3572.56 3572.56 1 1 1 33322.9 33322.9 123 0 
2004 2 3 7 0.05 0.0235038 0.0722 0.0920812 0.165585 6.14777e+06 5.66575e+06 521709 665641 0.011191 0.011191 7449.18 7449.18 7449.18 7449.18 1 1 1 68799.7 68799.7 122 0 
2004 3 3 0 0.05 0.0211682 0.05 0 0.0711682 6.63146e+07 6.40098e+07 0 1403.27 0.003584 0.002671 3.74814 3.74814 3.74814 3.74814 1 1 0 237671 0 85 0 
2004 3 3 1 0.05 0.0131604 0.0838 0.00732818 0.0704886 2.22401e+08 2.14744e+08 1.57368e+06 1.43797e+06 0.007585 0.007718 11098.3 11098.3 11098.3 11098.3 1 1 0.17 1.68691e+06 286775 108 0 
2004 3 3 2 0.05 0.0129258 0.0772 0.0114024 0.0743282 7.23429e+07 6.97198e+07 794972 947795 0.007788 0.007788 7381.43 7381.43 7381.43 7381.43 1 1 0.93 563407 523968 109 0 
2004 3 3 3 0.05 0.0110357 0.0732 0.0145559 0.0755916 1.64437e+07 1.58376e+07 230530 324510 0.009739 0.009739 3160.41 3160.41 3160.41 3160.41 1 1 1 160145 160145 117 0 
2004 3 3 4 0.05 0.0101596 0.072 0.0157781 0.0759378 7.67023e+06 7.38624e+06 116541 79814.8 0.010887 0.010887 868.944 868.944 868.944 868.944 1 1 1 83505.8 83505.8 121 0 
2004 3 3 5 0.05 0.0102994 0.0722 0.0157781 0.0760775 8.56899e+06 8.25115e+06 130188 151229 0.010691 0.010691 1616.79 1616.79 1616.79 1616.79 1 1 1 91611.1 91611.1 120 0 
2004 3 3 6 0.05 0.00991503 0.072 0.0157781 0.0756932 2.46981e+06 2.37865e+06 37530.6 25605.1 0.011243 0.011243 287.879 287.879 287.879 287.879 1 1 1 27768 27768 122 0 
2004 3 3 7 0.05 0.0103714 0.0722 0.0157781 0.0761496 5.20961e+06 5.0162e+06 79146.3 73785.4 0.010592 0.010592 781.535 781.535 781.535 781.535 1 1 1 55180.2 55180.2 120 0 
2004 4 3 0 0.05 0.0483205 0.05 0 0.0983205 6.17591e+07 5.88201e+07 0 212339 0.003794 0.003763 799.032 799.032 799.032 799.032 1 1 0 234314 0 86 0 
2004 4 3 1 0.05 0.0336935 0.0838 0.0362191 0.119913 2.07264e+08 1.9532e+08 7.0743e+06 6.55153e+06 0.007387 0.006147 40272.3 40272.3 40272.3 40272.3 1 1 0.17 1.53106e+06 260281 107 0 
2004 4 3 2 0.05 0.0332978 0.0772 0.0474312 0.130729 6.71608e+07 6.29561e+07 2.98608e+06 2.67237e+06 0.007529 0.007529 20120.2 20120.2 20120.2 20120.2 1 1 0.93 505654 470258 107 0 
2004 4 3 3 0.05 0.0283603 0.0732 0.0605491 0.138909 1.52465e+07 1.4235e+07 861914 933132 0.009634 0.009634 8989.8 8989.8 8989.8 8989.8 1 1 1 146885 146885 116 0 
2004 4 3 4 0.05 0.0260983 0.072 0.0656333 0.141732 7.10934e+06 6.62851e+06 435051 561356 0.010861 0.010861 6096.89 6096.89 6096.89 6096.89 1 1 1 77214.5 77214.5 121 0 
2004 4 3 5 0.05 0.0269199 0.0722 0.0656333 0.142553 7.94127e+06 7.4012e+06 485766 368955 0.010392 0.010392 3834.18 3834.18 3834.18 3834.18 1 1 1 82525.6 82525.6 119 0 
2004 4 3 6 0.05 0.0255768 0.072 0.0656333 0.14121 2.28976e+06 2.13544e+06 140156 226520 0.011174 0.011174 2531.14 2531.14 2531.14 2531.14 1 1 1 25585.8 25585.8 122 0 
2004 4 3 7 0.05 0.026017 0.0722 0.0656333 0.14165 4.82763e+06 4.5013e+06 295435 430668 0.010909 0.010909 4698.16 4698.16 4698.16 4698.16 1 1 1 52664.6 52664.6 121 0 
2005 1 3 1 0.05 0.0778552 0.0963 0.0449799 0.172835 5.59759e+07 5.14056e+07 2.31222e+06 1.4671e+06 0.00358 0.003292 4829.69 4829.69 4829.69 4829.69 1 1 0.17 200394 34066.9 85 0 
2005 1 3 2 0.05 0.0574812 0.0882 0.115831 0.223313 1.83843e+08 1.64762e+08 1.90847e+07 1.55828e+07 0.006276 0.006276 97797.9 97797.9 97797.9 97797.9 1 1 0.93 1.1538e+06 1.07303e+06 101 0 
2005 1 3 3 0.05 0.0513219 0.0853 0.147867 0.249188 5.89306e+07 5.21619e+07 7.713e+06 5.53277e+06 0.00768 0.00768 42491.7 42491.7 42491.7 42491.7 1 1 1 452587 452587 108 0 
2005 1 3 4 0.05 0.0419037 0.0803 0.160283 0.252186 1.32692e+07 1.17282e+07 1.87983e+06 1.53053e+06 0.010621 0.010621 16255.8 16255.8 16255.8 16255.8 1 1 1 140932 140932 120 0 
2005 1 3 5 0.05 0.0410172 0.0792 0.160283 0.2513 6.16987e+06 5.45568e+06 874451 989494 0.010966 0.010966 10850.8 10850.8 10850.8 10850.8 1 1 1 67658.8 67658.8 121 0 
2005 1 3 6 0.05 0.0386845 0.0788 0.160283 0.248967 6.8862e+06 6.09591e+06 977068 449689 0.011517 0.011517 5179.06 5179.06 5179.06 5179.06 1 1 1 79308.4 79308.4 123 0 
2005 1 3 7 0.05 0.0410953 0.0795 0.160283 0.251378 1.98821e+06 1.758e+06 281778 864288 0.010935 0.010935 9450.99 9450.99 9450.99 9450.99 1 1 1 21741.1 21741.1 121 0 
2005 2 3 1 0.05 0.0602505 0.0963 0.0194381 0.129689 4.70912e+07 4.41654e+07 858492 478079 0.004644 0.004136 1977.33 1977.33 1977.33 1977.33 1 1 0.17 218691 37177.5 92 0 
2005 2 3 2 0.05 0.0472899 0.0882 0.0635113 0.160801 1.4705e+08 1.35836e+08 8.6271e+06 8.09219e+06 0.006922 0.006922 56014.1 56014.1 56014.1 56014.1 1 1 0.93 1.01788e+06 946626 105 0 
2005 2 3 3 0.05 0.0434664 0.0853 0.0810763 0.174543 4.59325e+07 4.21473e+07 3.41714e+06 3.08291e+06 0.007966 0.007966 24558.5 24558.5 24558.5 24558.5 1 1 1 365898 365898 109 0 
2005 2 3 4 0.05 0.0353896 0.0803 0.0878842 0.173274 1.03115e+07 9.46754e+06 832047 790445 0.010908 0.010908 8622.17 8622.17 8622.17 8622.17 1 1 1 112477 112477 121 0 
2005 2 3 5 0.05 0.0341709 0.0792 0.0878842 0.172055 4.79886e+06 4.40872e+06 387456 648123 0.01147 0.01147 7433.97 7433.97 7433.97 7433.97 1 1 1 55042.9 55042.9 123 0 
2005 2 3 6 0.05 0.0341081 0.0788 0.0878842 0.171992 5.36852e+06 4.93222e+06 433464 269604 0.0115 0.0115 3100.45 3100.45 3100.45 3100.45 1 1 1 61738 61738 123 0 
2005 2 3 7 0.05 0.0354368 0.0795 0.0878842 0.173321 1.54629e+06 1.41971e+06 124770 499355 0.010887 0.010887 5436.48 5436.48 5436.48 5436.48 1 1 1 16834.5 16834.5 121 0 
2005 3 3 0 0.05 0.0275477 0.05 0 0.0775477 1.03789e+08 9.98672e+07 0 295297 0.003601 0.003567 1053.33 1053.33 1053.33 1053.33 1 1 0 373746 0 85 0 
2005 3 3 1 0.05 0.0176348 0.0963 0.00699417 0.074629 4.13634e+07 3.98577e+07 278771 183435 0.007664 0.008049 1476.47 1476.47 1476.47 1476.47 1 1 0.17 317009 53891.6 108 0 
2005 3 3 2 0.05 0.0168243 0.0882 0.0108827 0.077707 1.25207e+08 1.20466e+08 1.31099e+06 1.77933e+06 0.008223 0.008223 14631.4 14631.4 14631.4 14631.4 1 1 0.93 1.02958e+06 957507 110 0 
2005 3 3 3 0.05 0.0153309 0.0853 0.0138925 0.0792234 3.8576e+07 3.70875e+07 515236 593475 0.009404 0.009404 5581.04 5581.04 5581.04 5581.04 1 1 1 362768 362768 115 0 
2005 3 3 4 0.05 0.0136904 0.0803 0.015059 0.0787494 8.67098e+06 8.33835e+06 125567 134827 0.010988 0.010988 1481.47 1481.47 1481.47 1481.47 1 1 1 95276.7 95276.7 121 0 
2005 3 3 5 0.05 0.0125192 0.0792 0.015059 0.0775782 4.04031e+06 3.88757e+06 58542.9 37634.9 0.011837 0.011837 445.484 445.484 445.484 445.484 1 1 1 47825.2 47825.2 124 0 
2005 3 3 6 0.05 0.0124664 0.0788 0.015059 0.0775254 4.52022e+06 4.34944e+06 65498.2 30638.4 0.011905 0.011905 364.75 364.75 364.75 364.75 1 1 1 53813.2 53813.2 124 0 
2005 3 3 7 0.05 0.0123008 0.0795 0.015059 0.0773598 1.30023e+06 1.2512e+06 18841.9 49272.5 0.012122 0.012122 597.281 597.281 597.281 597.281 1 1 1 15761.3 15761.3 125 0 
2005 4 3 0 0.05 0.0614564 0.05 0 0.111456 9.6045e+07 9.0886e+07 0 1.62092e+06 0.003804 0.00414 6710.62 6710.62 6710.62 6710.62 1 1 0 365355 0 86 0 
2005 4 3 1 0.05 0.0435333 0.0963 0.0345683 0.128102 3.83889e+07 3.60318e+07 1.24556e+06 713975 0.007473 0.007264 5186.31 5186.31 5186.31 5186.31 1 1 0.17 286880 48769.6 107 0 
2005 4 3 2 0.05 0.0413928 0.0882 0.0452694 0.136662 1.15846e+08 1.08279e+08 4.90171e+06 5.51354e+06 0.00812 0.00812 44769.9 44769.9 44769.9 44769.9 1 1 0.93 940669 874823 110 0 
2005 4 3 3 0.05 0.039175 0.0853 0.0577893 0.146964 3.56378e+07 3.31427e+07 1.9153e+06 2.04485e+06 0.008863 0.008863 18123.5 18123.5 18123.5 18123.5 1 1 1 315858 315858 113 0 
2005 4 3 4 0.05 0.034846 0.0803 0.0626418 0.147488 8.01434e+06 7.45135e+06 466766 477786 0.010576 0.010576 5053.07 5053.07 5053.07 5053.07 1 1 1 84759.7 84759.7 120 0 
2005 4 3 5 0.05 0.0329455 0.0792 0.0626418 0.145587 3.73872e+06 3.47931e+06 217950 193003 0.011464 0.011464 2212.59 2212.59 2212.59 2212.59 1 1 1 42860.7 42860.7 123 0 
2005 4 3 6 0.05 0.0306585 0.0788 0.0626418 0.1433 4.18302e+06 3.89713e+06 244123 93033.9 0.012396 0.012396 1153.25 1153.25 1153.25 1153.25 1 1 1 51852.8 51852.8 126 0 
2005 4 3 7 0.05 0.0324023 0.0795 0.0626418 0.145044 1.20343e+06 1.12023e+06 70173.1 201995 0.011736 0.011736 2370.61 2370.61 2370.61 2370.61 1 1 1 14123.5 14123.5 124 0 
2006 1 3 1 0.05 0.0964387 0.1013 0.0356134 0.182052 8.59152e+07 7.85484e+07 2.79737e+06 4.17562e+06 0.003566 0.0039 16284.9 16284.9 16284.9 16284.9 1 1 0.17 306374 52083.5 84 0 
2006 1 3 2 0.05 0.0645421 0.0905 0.091711 0.206253 3.37732e+07 3.05178e+07 2.79882e+06 1.52832e+06 0.007584 0.007584 11590.8 11590.8 11590.8 11590.8 1 1 0.93 256136 238206 108 0 
2006 1 3 3 0.05 0.0624106 0.089 0.117075 0.229486 1.01048e+08 9.02921e+07 1.0571e+07 1.16381e+07 0.00803 0.00803 93454 93454 93454 93454 1 1 1 811419 811419 110 0 
2006 1 3 4 0.05 0.0595539 0.087 0.126906 0.23646 3.0767e+07 2.73999e+07 3.47721e+06 4.00101e+06 0.008676 0.008676 34712.8 34712.8 34712.8 34712.8 1 1 1 266934 266934 112 0 
2006 1 3 5 0.05 0.0521552 0.083 0.126906 0.229061 6.91536e+06 6.1805e+06 784342 812715 0.010663 0.010663 8665.98 8665.98 8665.98 8665.98 1 1 1 73738.5 73738.5 120 0 
2006 1 3 6 0.05 0.0509171 0.082 0.126906 0.227823 3.23218e+06 2.89044e+06 366813 401472 0.011049 0.011049 4435.86 4435.86 4435.86 4435.86 1 1 1 35712.4 35712.4 121 0 
2006 1 3 7 0.05 0.0504601 0.082 0.126906 0.227366 3.62456e+06 3.24204e+06 411434 570396 0.011196 0.011196 6386.16 6386.16 6386.16 6386.16 1 1 1 40580.6 40580.6 122 0 
2006 2 3 1 0.05 0.0720931 0.1013 0.0153904 0.137483 7.16153e+07 6.69104e+07 1.02978e+06 3.46132e+06 0.004635 0.004429 15330.2 15330.2 15330.2 15330.2 1 1 0.17 331937 56429.3 92 0 
2006 2 3 2 0.05 0.0545961 0.0905 0.0502858 0.154882 2.74788e+07 2.54565e+07 1.2801e+06 999198 0.007361 0.007361 7355.1 7355.1 7355.1 7355.1 1 1 0.93 202271 188112 107 0 
2006 2 3 3 0.05 0.0509301 0.089 0.0641932 0.165123 8.03276e+07 7.40461e+07 4.75326e+06 5.68519e+06 0.008248 0.008248 46891.4 46891.4 46891.4 46891.4 1 1 1 662542 662542 111 0 
2006 2 3 4 0.05 0.0484056 0.087 0.0695834 0.167989 2.4288e+07 2.23575e+07 1.55571e+06 1.83504e+06 0.008935 0.008935 16396.1 16396.1 16396.1 16396.1 1 1 1 217013 217013 113 0 
2006 2 3 5 0.05 0.0418345 0.083 0.0695834 0.161418 5.49965e+06 5.07872e+06 353395 347283 0.011097 0.011097 3853.8 3853.8 3853.8 3853.8 1 1 1 61029.6 61029.6 122 0 
2006 2 3 6 0.05 0.0392996 0.082 0.0695834 0.158883 2.57367e+06 2.37963e+06 165583 152181 0.011523 0.011523 1753.59 1753.59 1753.59 1753.59 1 1 1 29656.4 29656.4 123 0 
2006 2 3 7 0.05 0.0411964 0.082 0.0695834 0.16078 2.88743e+06 2.66727e+06 185598 256890 0.011342 0.011342 2913.65 2913.65 2913.65 2913.65 1 1 1 32749.3 32749.3 123 0 
2006 3 3 0 0.05 0.0281244 0.05 0 0.0781244 1.44171e+08 1.38684e+08 0 64765.8 0.003597 0.004109 266.123 266.123 266.123 266.123 1 1 0 518585 0 85 0 
2006 3 3 1 0.05 0.0177145 0.1013 0.00553772 0.0732522 6.24162e+07 6.0185e+07 333288 907193 0.007752 0.006432 5835.07 5835.07 5835.07 5835.07 1 1 0.17 483850 82254.6 108 0 
2006 3 3 2 0.05 0.0171571 0.0905 0.0086165 0.0757736 2.3536e+07 2.26664e+07 195305 213044 0.008127 0.008127 1731.41 1731.41 1731.41 1731.41 1 1 0.93 191277 177888 110 0 
2006 3 3 3 0.05 0.0164092 0.089 0.0109995 0.0774087 6.81009e+07 6.55318e+07 720819 1.11694e+06 0.008669 0.008669 9682.79 9682.79 9682.79 9682.79 1 1 1 590367 590367 112 0 
2006 3 3 4 0.05 0.014942 0.087 0.0119231 0.0768651 2.05322e+07 1.97629e+07 235636 219076 0.009884 0.009884 2165.35 2165.35 2165.35 2165.35 1 1 1 202940 202940 117 0 
2006 3 3 5 0.05 0.0137378 0.083 0.0119231 0.0756609 4.67985e+06 4.50719e+06 53739.9 43453.6 0.011066 0.011066 480.857 480.857 480.857 480.857 1 1 1 51787.2 51787.2 122 0 
2006 3 3 6 0.05 0.0116541 0.082 0.0119231 0.0735772 2.19559e+06 2.11676e+06 25238.5 11183.4 0.013036 0.013036 145.787 145.787 145.787 145.787 1 1 1 28621.7 28621.7 128 0 
